Date,demand
2012-05-17,54
2012-05-18,55
2012-05-19,100
2012-05-20,66
2012-05-21,55
2012-05-22,41
2012-05-23,47
2012-05-24,64
2012-05-25,66
2012-05-26,62
2012-05-27,59
2012-05-28,64
2012-05-29,64
2012-05-30,31
2012-05-31,28
2012-06-01,54
2012-06-02,82
2012-06-03,76
2012-06-04,51
2012-06-05,53
2012-06-06,68
2012-06-07,53
2012-06-08,85
2012-06-09,95
2012-06-10,74
2012-06-11,67
2012-06-12,64
2012-06-13,44
2012-06-14,74
2012-06-15,65
2012-06-16,95
2012-06-17,87
2012-06-18,58
2012-06-19,59
2012-06-20,60
2012-06-21,49
2012-06-22,59
2012-06-23,73
2012-06-24,68
2012-06-25,54
2012-06-26,46
2012-06-27,53
2012-06-28,42
2012-06-29,61
2012-06-30,86
2012-07-01,57
2012-07-02,59
2012-07-03,70
2012-07-04,88
2012-07-05,85
2012-07-06,98
2012-07-07,61
2012-07-08,70
2012-07-09,51
2012-07-10,46
2012-07-11,55
2012-07-12,66
2012-07-13,66
2012-07-14,87
2012-07-15,92
2012-07-16,77
2012-07-17,66
2012-07-18,42
2012-07-19,36
2012-07-20,77
2012-07-21,64
2012-07-22,61
2012-07-23,69
2012-07-24,50
2012-07-25,43
2012-07-26,50
2012-07-27,71
2012-07-28,53
2012-07-29,64
2012-07-30,54
2012-07-31,47
2012-08-01,63
2012-08-02,57
2012-08-03,80
2012-08-04,94
2012-08-05,71
2012-08-06,61
2012-08-07,63
2012-08-08,58
2012-08-09,49
2012-08-10,57
2012-08-11,57
2012-08-12,63
2012-08-13,37
2012-08-14,62
2012-08-15,71
2012-08-16,46
2012-08-17,58
2012-08-18,66
2012-08-19,83
2012-08-20,55
2012-08-21,46
2012-08-22,50
2012-08-23,57
2012-08-24,75
2012-08-25,82
2012-08-26,56
2012-08-27,54
2012-08-28,57
2012-08-29,50
2012-08-30,57
2012-08-31,79
2012-09-01,67
2012-09-02,90
2012-09-03,86
2012-09-04,84
2012-09-05,53
2012-09-06,48
2012-09-07,47
2012-09-08,87
2012-09-09,87
2012-09-10,39
2012-09-11,51
2012-09-12,56
2012-09-13,45
2012-09-14,71
2012-09-15,68
2012-09-16,86
2012-09-17,56
2012-09-18,44
2012-09-19,49
2012-09-20,49
2012-09-21,40
2012-09-22,59
2012-09-23,64
2012-09-24,50
2012-09-25,44
2012-09-26,35
2012-09-27,40
2012-09-28,63
2012-09-29,74
2012-09-30,61
2012-10-01,53
2012-10-02,58
2012-10-03,57
2012-10-04,57
2012-10-05,56
2012-10-06,80
2012-10-07,62
2012-10-08,65
2012-10-09,42
2012-10-10,49
2012-10-11,52
2012-10-12,80
2012-10-13,70
2012-10-14,97
2012-10-15,50
2012-10-16,51
2012-10-17,37
2012-10-18,44
2012-10-19,57
2012-10-20,77
2012-10-21,76
2012-10-22,43
2012-10-23,46
2012-10-24,45
2012-10-25,33
2012-10-26,69
2012-10-27,80
2012-10-28,54
2012-10-29,48
2012-10-30,34
2012-10-31,48
2012-11-01,43
2012-11-02,77
2012-11-03,69
2012-11-04,67
2012-11-05,52
2012-11-06,55
2012-11-07,36
2012-11-08,55
2012-11-09,63
2012-11-10,73
2012-11-11,82
2012-11-12,50
2012-11-13,40
2012-11-14,51
2012-11-15,65
2012-11-16,62
2012-11-17,66
2012-11-18,55
2012-11-19,55
2012-11-20,57
2012-11-21,57
2012-11-22,119
2012-11-23,76
2012-11-24,71
2012-11-25,47
2012-11-26,38
2012-11-27,38
2012-11-28,37
2012-11-29,31
2012-11-30,61
2012-12-01,59
2012-12-02,82
2012-12-03,69
2012-12-04,53
2012-12-05,67
2012-12-06,49
2012-12-07,56
2012-12-08,64
2012-12-09,58
2012-12-10,41
2012-12-11,54
2012-12-12,49
2012-12-13,54
2012-12-14,54
2012-12-15,67
2012-12-16,79
2012-12-17,47
2012-12-18,48
2012-12-19,64
2012-12-20,48
2012-12-21,71
2012-12-22,100
2012-12-23,88
2012-12-24,77
2012-12-25,0
2012-12-26,56
2012-12-27,36
2012-12-28,51
2012-12-29,49
2012-12-30,43
2012-12-31,48
2013-01-01,49
2013-01-02,55
2013-01-03,49
2013-01-04,57
2013-01-05,82
2013-01-06,58
2013-01-07,37
2013-01-08,45
2013-01-09,48
2013-01-10,53
2013-01-11,73
2013-01-12,80
2013-01-13,49
2013-01-14,46
2013-01-15,50
2013-01-16,34
2013-01-17,39
2013-01-18,47
2013-01-19,61
2013-01-20,39
2013-01-21,39
2013-01-22,27
2013-01-23,31
2013-01-24,43
2013-01-25,45
2013-01-26,60
2013-01-27,63
2013-01-28,38
2013-01-29,48
2013-01-30,36
2013-01-31,26
2013-02-01,56
2013-02-02,68
2013-02-03,66
2013-02-04,41
2013-02-05,62
2013-02-06,51
2013-02-07,37
2013-02-08,56
2013-02-09,74
2013-02-10,73
2013-02-11,57
2013-02-12,44
2013-02-13,68
2013-02-14,52
2013-02-15,68
2013-02-16,62
2013-02-17,75
2013-02-18,46
2013-02-19,43
2013-02-20,42
2013-02-21,36
2013-02-22,53
2013-02-23,78
2013-02-24,52
2013-02-25,50
2013-02-26,38
2013-02-27,48
2013-02-28,52
2013-03-01,48
2013-03-02,80
2013-03-03,61
2013-03-04,47
2013-03-05,15
2013-03-06,51
2013-03-07,65
2013-03-08,58
2013-03-09,72
2013-03-10,72
2013-03-11,56
2013-03-12,59
2013-03-13,46
2013-03-14,50
2013-03-15,62
2013-03-16,74
2013-03-17,48
2013-03-18,35
2013-03-19,40
2013-03-20,39
2013-03-21,26
2013-03-22,53
2013-03-23,60
2013-03-24,47
2013-03-25,37
2013-03-26,43
2013-03-27,48
2013-03-28,41
2013-03-29,58
2013-03-30,69
2013-03-31,56
2013-04-01,67
2013-04-02,59
2013-04-03,47
2013-04-04,49
2013-04-05,39
2013-04-06,73
2013-04-07,52
2013-04-08,39
2013-04-09,45
2013-04-10,32
2013-04-11,33
2013-04-12,49
2013-04-13,42
2013-04-14,57
2013-04-15,48
2013-04-16,34
2013-04-17,31
2013-04-18,38
2013-04-19,34
2013-04-20,48
2013-04-21,45
2013-04-22,33
2013-04-23,41
2013-04-24,45
2013-04-25,34
2013-04-26,38
2013-04-27,45
2013-04-28,27
2013-04-29,25
2013-04-30,43
2013-05-01,53
2013-05-02,41
2013-05-03,37
2013-05-04,57
2013-05-05,44
2013-05-06,32
2013-05-07,25
2013-05-08,30
2013-05-09,33
2013-05-10,31
2013-05-11,37
2013-05-12,37
2013-05-13,32
2013-05-14,34
2013-05-15,30
2013-05-16,22
2013-05-17,22
2013-05-18,26
2013-05-19,26
2013-05-20,26
2013-05-21,28
2013-05-22,29
2013-05-23,22
2013-05-24,27
2013-05-25,35
2013-05-26,27
2013-05-27,36
2013-05-28,16
2013-05-29,22
2013-05-30,24
2013-05-31,41
2013-06-01,47
2013-06-02,54
2013-06-03,29
2013-06-04,23
2013-06-05,39
2013-06-06,27
2013-06-07,30
2013-06-08,44
2013-06-09,42
2013-06-10,23
2013-06-11,32
2013-06-12,31
2013-06-13,36
2013-06-14,31
2013-06-15,44
2013-06-16,38
2013-06-17,24
2013-06-18,18
2013-06-19,31
2013-06-20,19
2013-06-21,28
2013-06-22,26
2013-06-23,38
2013-06-24,28
2013-06-25,39
2013-06-26,30
2013-06-27,27
2013-06-28,38
2013-06-29,52
2013-06-30,52
2013-07-01,38
2013-07-02,41
2013-07-03,46
2013-07-04,46
2013-07-05,55
2013-07-06,52
2013-07-07,43
2013-07-08,42
2013-07-09,34
2013-07-10,24
2013-07-11,27
2013-07-12,43
2013-07-13,56
2013-07-14,42
2013-07-15,48
2013-07-16,52
2013-07-17,35
2013-07-18,45
2013-07-19,60
2013-07-20,48
2013-07-21,41
2013-07-22,37
2013-07-23,23
2013-07-24,28
2013-07-25,27
2013-07-26,37
2013-07-27,42
2013-07-28,46
2013-07-29,32
2013-07-30,29
2013-07-31,41
2013-08-01,50
2013-08-02,52
2013-08-03,43
2013-08-04,42
2013-08-05,36
2013-08-06,38
2013-08-07,37
2013-08-08,50
2013-08-09,46
2013-08-10,62
2013-08-11,54
2013-08-12,46
2013-08-13,35
2013-08-14,49
2013-08-15,40
2013-08-16,57
2013-08-17,57
2013-08-18,63
2013-08-19,40
2013-08-20,43
2013-08-21,39
2013-08-22,32
2013-08-23,44
2013-08-24,45
2013-08-25,36
2013-08-26,49
2013-08-27,47
2013-08-28,42
2013-08-29,42
2013-08-30,71
2013-08-31,43
2013-09-01,35
2013-09-02,56
2013-09-03,43
2013-09-04,42
2013-09-05,46
2013-09-06,68
2013-09-07,46
2013-09-08,56
2013-09-09,46
2013-09-10,41
2013-09-11,45
2013-09-12,27
2013-09-13,57
2013-09-14,50
2013-09-15,43
2013-09-16,38
2013-09-17,22
2013-09-18,31
2013-09-19,33
2013-09-20,37
2013-09-21,30
2013-09-22,43
2013-09-23,35
2013-09-24,27
2013-09-25,28
2013-09-26,30
2013-09-27,46
2013-09-28,44
2013-09-29,41
2013-09-30,31
2013-10-01,40
2013-10-02,46
2013-10-03,53
2013-10-04,57
2013-10-05,42
2013-10-06,45
2013-10-07,30
2013-10-08,37
2013-10-09,35
2013-10-10,35
2013-10-11,52
2013-10-12,48
2013-10-13,46
2013-10-14,33
2013-10-15,28
2013-10-16,35
2013-10-17,26
2013-10-18,38
2013-10-19,32
2013-10-20,38
2013-10-21,26
2013-10-22,23
2013-10-23,28
2013-10-24,27
2013-10-25,38
2013-10-26,38
2013-10-27,26
2013-10-28,26
2013-10-29,25
2013-10-30,27
2013-10-31,34
2013-11-01,50
2013-11-02,46
2013-11-03,42
2013-11-04,23
2013-11-05,29
2013-11-06,39
2013-11-07,20
2013-11-08,34
2013-11-09,46
2013-11-10,40
2013-11-11,30
2013-11-12,40
2013-11-13,29
2013-11-14,33
2013-11-15,37
2013-11-16,49
2013-11-17,38
2013-11-18,34
2013-11-19,32
2013-11-20,29
2013-11-21,34
2013-11-22,28
2013-11-23,35
2013-11-24,36
2013-11-25,33
2013-11-26,40
2013-11-27,37
2013-11-28,54
2013-11-29,42
2013-11-30,64
2013-12-01,52
2013-12-02,39
2013-12-03,47
2013-12-04,39
2013-12-05,24
2013-12-06,43
2013-12-07,41
2013-12-08,40
2013-12-09,31
2013-12-10,37
2013-12-11,26
2013-12-12,23
2013-12-13,36
2013-12-14,53
2013-12-15,46
2013-12-16,40
2013-12-17,34
2013-12-18,22
2013-12-19,29
2013-12-20,37
2013-12-21,60
2013-12-22,43
2013-12-23,42
2013-12-24,42
2013-12-25,0
2013-12-26,42
2013-12-27,34
2013-12-28,36
2013-12-29,21
2013-12-30,27
2013-12-31,43
2014-01-01,12
2014-01-02,21
2014-01-03,36
2014-01-04,51
2014-01-05,27
2014-01-06,24
2014-01-07,20
2014-01-08,27
2014-01-09,28
2014-01-10,33
2014-01-11,30
2014-01-12,39
2014-01-13,29
2014-01-14,21
2014-01-15,36
2014-01-16,29
2014-01-17,34
2014-01-18,26
2014-01-19,29
2014-01-20,29
2014-01-21,23
2014-01-22,13
2014-01-23,25
2014-01-24,33
2014-01-25,29
2014-01-26,27
2014-01-27,20
2014-01-28,19
2014-01-29,22
2014-01-30,29
2014-01-31,49
2014-02-01,37
2014-02-02,23
2014-02-03,24
2014-02-04,31
2014-02-05,16
2014-02-06,23
2014-02-07,31
2014-02-08,29
2014-02-09,46
2014-02-10,29
2014-02-11,23
2014-02-12,46
2014-02-13,37
2014-02-14,32
2014-02-15,52
2014-02-16,45
2014-02-17,10
2014-02-18,35
2014-02-19,29
2014-02-20,27
2014-02-21,25
2014-02-22,29
2014-02-23,48
2014-02-24,32
2014-02-25,21
2014-02-26,26
2014-02-27,27
2014-02-28,38
2014-03-01,41
2014-03-02,39
2014-03-03,29
2014-03-04,23
2014-03-05,26
2014-03-06,37
2014-03-07,37
2014-03-08,35
2014-03-09,37
2014-03-10,31
2014-03-11,33
2014-03-12,27
2014-03-13,34
2014-03-14,28
2014-03-15,45
2014-03-16,35
2014-03-17,32
2014-03-18,19
2014-03-19,25
2014-03-20,23
2014-03-21,22
2014-03-22,35
2014-03-23,31
2014-03-24,27
2014-03-25,19
2014-03-26,17
2014-03-27,21
2014-03-28,38
2014-03-29,41
2014-03-30,42
2014-03-31,19
2014-04-01,27
2014-04-02,26
2014-04-03,24
2014-04-04,19
2014-04-05,27
2014-04-06,46
2014-04-07,29
2014-04-08,25
2014-04-09,31
2014-04-10,25
2014-04-11,29
2014-04-12,34
2014-04-13,29
2014-04-14,21
2014-04-15,20
2014-04-16,27
2014-04-17,25
2014-04-18,29
2014-04-19,41
2014-04-20,43
2014-04-21,12
2014-04-22,17
2014-04-23,24
2014-04-24,22
2014-04-25,31
2014-04-26,31
2014-04-27,32
2014-04-28,11
2014-04-29,20
2014-04-30,22
2014-05-01,28
2014-05-02,37
2014-05-03,26
2014-05-04,40
2014-05-05,21
2014-05-06,26
2014-05-07,21
2014-05-08,32
2014-05-09,32
2014-05-10,34
2014-05-11,35
2014-05-12,27
2014-05-13,35
2014-05-14,19
2014-05-15,16
2014-05-16,27
2014-05-17,36
2014-05-18,38
2014-05-19,21
2014-05-20,30
2014-05-21,22
2014-05-22,22
2014-05-23,32
2014-05-24,38
2014-05-25,34
2014-05-26,32
2014-05-27,20
2014-05-28,19
2014-05-29,19
2014-05-30,36
2014-05-31,34
2014-06-01,38
2014-06-02,35
2014-06-03,29
2014-06-04,31
2014-06-05,32
2014-06-06,39
2014-06-07,36
2014-06-08,42
2014-06-09,24
2014-06-10,26
2014-06-11,28
2014-06-12,25
2014-06-13,30
2014-06-14,42
2014-06-15,41
2014-06-16,32
2014-06-17,19
2014-06-18,28
2014-06-19,25
2014-06-20,37
2014-06-21,36
2014-06-22,29
2014-06-23,32
2014-06-24,25
2014-06-25,23
2014-06-26,20
2014-06-27,45
2014-06-28,40
2014-06-29,35
2014-06-30,32
2014-07-01,43
2014-07-02,43
2014-07-03,46
2014-07-04,52
2014-07-05,28
2014-07-06,43
2014-07-07,36
2014-07-08,29
2014-07-09,34
2014-07-10,49
2014-07-11,47
2014-07-12,48
2014-07-13,43
2014-07-14,36
2014-07-15,36
2014-07-16,27
2014-07-17,27
2014-07-18,43
2014-07-19,53
2014-07-20,30
2014-07-21,31
2014-07-22,31
2014-07-23,27
2014-07-24,32
2014-07-25,38
2014-07-26,20
2014-07-27,33
2014-07-28,20
2014-07-29,36
2014-07-30,26
2014-07-31,33
2014-08-01,42
2014-08-02,54
2014-08-03,48
2014-08-04,32
2014-08-05,30
2014-08-06,41
2014-08-07,32
2014-08-08,49
2014-08-09,50
2014-08-10,51
2014-08-11,35
2014-08-12,33
2014-08-13,26
2014-08-14,41
2014-08-15,69
2014-08-16,43
2014-08-17,46
2014-08-18,39
2014-08-19,44
2014-08-20,34
2014-08-21,24
2014-08-22,29
2014-08-23,44
2014-08-24,50
2014-08-25,19
2014-08-26,41
2014-08-27,28
2014-08-28,38
2014-08-29,52
2014-08-30,53
2014-08-31,39
2014-09-01,36
2014-09-02,24
2014-09-03,33
2014-09-04,30
2014-09-05,39
2014-09-06,57
2014-09-07,44
2014-09-08,26
2014-09-09,47
2014-09-10,23
2014-09-11,36
2014-09-12,28
2014-09-13,50
2014-09-14,42
2014-09-15,23
2014-09-16,35
2014-09-17,37
2014-09-18,35
2014-09-19,39
2014-09-20,56
2014-09-21,36
2014-09-22,28
2014-09-23,24
2014-09-24,31
2014-09-25,23
2014-09-26,41
2014-09-27,48
2014-09-28,40
2014-09-29,41
2014-09-30,23
2014-10-01,34
2014-10-02,43
2014-10-03,47
2014-10-04,50
2014-10-05,59
2014-10-06,27
2014-10-07,38
2014-10-08,29
2014-10-09,33
2014-10-10,40
2014-10-11,46
2014-10-12,48
2014-10-13,37
2014-10-14,43
2014-10-15,32
2014-10-16,31
2014-10-17,42
2014-10-18,51
2014-10-19,53
2014-10-20,23
2014-10-21,23
2014-10-22,27
2014-10-23,31
2014-10-24,28
2014-10-25,50
2014-10-26,47
2014-10-27,34
2014-10-28,17
2014-10-29,23
2014-10-30,19
2014-10-31,39
2014-11-01,30
2014-11-02,42
2014-11-03,35
2014-11-04,35
2014-11-05,20
2014-11-06,23
2014-11-07,36
2014-11-08,45
2014-11-09,39
2014-11-10,29
2014-11-11,41
2014-11-12,29
2014-11-13,32
2014-11-14,40
2014-11-15,40
2014-11-16,43
2014-11-17,28
2014-11-18,33
2014-11-19,27
2014-11-20,26
2014-11-21,31
2014-11-22,61
2014-11-23,27
2014-11-24,18
2014-11-25,22
2014-11-26,48
2014-11-27,73
2014-11-28,59
2014-11-29,33
2014-11-30,27
2014-12-01,25
2014-12-02,31
2014-12-03,28
2014-12-04,30
2014-12-05,45
2014-12-06,46
2014-12-07,35
2014-12-08,35
2014-12-09,27
2014-12-10,24
2014-12-11,37
2014-12-12,41
2014-12-13,44
2014-12-14,44
2014-12-15,30
2014-12-16,27
2014-12-17,23
2014-12-18,31
2014-12-19,37
2014-12-20,48
2014-12-21,48
2014-12-22,39
2014-12-23,62
2014-12-24,65
2014-12-25,0
2014-12-26,42
2014-12-27,25
2014-12-28,38
2014-12-29,20
2014-12-30,29
2014-12-31,42
2015-01-01,21
2015-01-02,39
2015-01-03,35
2015-01-04,25
2015-01-05,28
2015-01-06,35
2015-01-07,21
2015-01-08,28
2015-01-09,36
2015-01-10,37
2015-01-11,36
2015-01-12,36
2015-01-13,16
2015-01-14,17
2015-01-15,24
2015-01-16,42
2015-01-17,39
2015-01-18,43
2015-01-19,30
2015-01-20,15
2015-01-21,24
2015-01-22,27
2015-01-23,21
2015-01-24,37
2015-01-25,19
2015-01-26,19
2015-01-27,22
2015-01-28,22
2015-01-29,19
2015-01-30,34
2015-01-31,46
2015-02-01,22
2015-02-02,42
2015-02-03,33
2015-02-04,24
2015-02-05,20
2015-02-06,38
2015-02-07,49
2015-02-08,40
2015-02-09,27
2015-02-10,36
2015-02-11,35
2015-02-12,36
2015-02-13,40
2015-02-14,40
2015-02-15,48
2015-02-16,39
2015-02-17,25
2015-02-18,10
2015-02-19,25
2015-02-20,35
2015-02-21,53
2015-02-22,42
2015-02-23,20
2015-02-24,24
2015-02-25,24
2015-02-26,29
2015-02-27,33
2015-02-28,49
2015-03-01,38
2015-03-02,25
2015-03-03,38
2015-03-04,37
2015-03-05,24
2015-03-06,31
2015-03-07,40
2015-03-08,39
2015-03-09,17
2015-03-10,25
2015-03-11,28
2015-03-12,24
2015-03-13,25
2015-03-14,41
2015-03-15,47
2015-03-16,35
2015-03-17,22
2015-03-18,21
2015-03-19,23
2015-03-20,24
2015-03-21,39
2015-03-22,33
2015-03-23,15
2015-03-24,21
2015-03-25,17
2015-03-26,14
2015-03-27,14
2015-03-28,29
2015-03-29,20
2015-03-30,19
2015-03-31,27
2015-04-01,32
2015-04-02,28
2015-04-03,37
2015-04-04,49
2015-04-05,44
2015-04-06,26
2015-04-07,21
2015-04-08,24
2015-04-09,24
2015-04-10,39
2015-04-11,27
2015-04-12,28
2015-04-13,27
2015-04-14,21
2015-04-15,32
2015-04-16,19
2015-04-17,22
2015-04-18,34
2015-04-19,35
2015-04-20,15
2015-04-21,21
2015-04-22,26
2015-04-23,29
2015-04-24,31
2015-04-25,34
2015-04-26,20
2015-04-27,23
2015-04-28,31
2015-04-29,13
2015-04-30,23
2015-05-01,43
