Date,demand
2011-09-11,24
2011-09-12,15
2011-09-13,13
2011-09-14,19
2011-09-15,24
2011-09-16,37
2011-09-17,25
2011-09-18,20
2011-09-19,33
2011-09-20,27
2011-09-21,10
2011-09-22,37
2011-09-23,33
2011-09-24,30
2011-09-25,24
2011-09-26,23
2011-09-27,31
2011-09-28,26
2011-09-29,27
2011-09-30,36
2011-10-01,44
2011-10-02,39
2011-10-03,24
2011-10-04,33
2011-10-05,42
2011-10-06,20
2011-10-07,29
2011-10-08,30
2011-10-09,23
2011-10-10,18
2011-10-11,39
2011-10-12,40
2011-10-13,37
2011-10-14,36
2011-10-15,30
2011-10-16,28
2011-10-17,20
2011-10-18,17
2011-10-19,16
2011-10-20,18
2011-10-21,31
2011-10-22,24
2011-10-23,16
2011-10-24,20
2011-10-25,22
2011-10-26,27
2011-10-27,23
2011-10-28,26
2011-10-29,27
2011-10-30,17
2011-10-31,29
2011-11-01,33
2011-11-02,25
2011-11-03,29
2011-11-04,29
2011-11-05,29
2011-11-06,27
2011-11-07,30
2011-11-08,24
2011-11-09,15
2011-11-10,18
2011-11-11,29
2011-11-12,42
2011-11-13,28
2011-11-14,24
2011-11-15,26
2011-11-16,21
2011-11-17,29
2011-11-18,25
2011-11-19,29
2011-11-20,17
2011-11-21,13
2011-11-22,14
2011-11-23,18
2011-11-24,11
2011-11-25,41
2011-11-26,15
2011-11-27,7
2011-11-28,11
2011-11-29,9
2011-11-30,12
2011-12-01,31
2011-12-02,34
2011-12-03,18
2011-12-04,29
2011-12-05,20
2011-12-06,25
2011-12-07,14
2011-12-08,27
2011-12-09,18
2011-12-10,23
2011-12-11,27
2011-12-12,23
2011-12-13,23
2011-12-14,18
2011-12-15,34
2011-12-16,17
2011-12-17,21
2011-12-18,16
2011-12-19,21
2011-12-20,19
2011-12-21,13
2011-12-22,29
2011-12-23,45
2011-12-24,27
2011-12-25,0
2011-12-26,26
2011-12-27,20
2011-12-28,20
2011-12-29,23
2011-12-30,15
2011-12-31,26
2012-01-01,8
2012-01-02,19
2012-01-03,16
2012-01-04,18
2012-01-05,10
2012-01-06,21
2012-01-07,14
2012-01-08,19
2012-01-09,16
2012-01-10,17
2012-01-11,15
2012-01-12,8
2012-01-13,19
2012-01-14,16
2012-01-15,15
2012-01-16,11
2012-01-17,7
2012-01-18,15
2012-01-19,9
2012-01-20,13
2012-01-21,15
2012-01-22,15
2012-01-23,10
2012-01-24,18
2012-01-25,17
2012-01-26,26
2012-01-27,24
2012-01-28,20
2012-01-29,14
2012-01-30,15
2012-01-31,14
2012-02-01,19
2012-02-02,14
2012-02-03,24
2012-02-04,40
2012-02-05,25
2012-02-06,29
2012-02-07,13
2012-02-08,22
2012-02-09,18
2012-02-10,18
2012-02-11,25
2012-02-12,14
2012-02-13,21
2012-02-14,24
2012-02-15,11
2012-02-16,0
2012-02-17,0
2012-02-18,24
2012-02-19,15
2012-02-20,22
2012-02-21,17
2012-02-22,21
2012-02-23,20
2012-02-24,18
2012-02-25,26
2012-02-26,22
2012-02-27,11
2012-02-28,12
2012-02-29,13
2012-03-01,29
2012-03-02,28
2012-03-03,23
2012-03-04,18
2012-03-05,15
2012-03-06,26
2012-03-07,15
2012-03-08,12
2012-03-09,24
2012-03-10,13
2012-03-11,15
2012-03-12,21
2012-03-13,18
2012-03-14,30
2012-03-15,12
2012-03-16,13
2012-03-17,27
2012-03-18,19
2012-03-19,21
2012-03-20,13
2012-03-21,22
2012-03-22,11
2012-03-23,14
2012-03-24,14
2012-03-25,13
2012-03-26,10
2012-03-27,14
2012-03-28,21
2012-03-29,9
2012-03-30,18
2012-03-31,13
2012-04-01,19
2012-04-02,10
2012-04-03,17
2012-04-04,10
2012-04-05,11
2012-04-06,14
2012-04-07,16
2012-04-08,8
2012-04-09,11
2012-04-10,6
2012-04-11,10
2012-04-12,8
2012-04-13,14
2012-04-14,10
2012-04-15,8
2012-04-16,23
2012-04-17,16
2012-04-18,12
2012-04-19,7
2012-04-20,4
2012-04-21,8
2012-04-22,11
2012-04-23,7
2012-04-24,8
2012-04-25,11
2012-04-26,11
2012-04-27,9
2012-04-28,13
2012-04-29,5
2012-04-30,11
2012-05-01,11
2012-05-02,17
2012-05-03,15
2012-05-04,7
2012-05-05,10
2012-05-06,16
2012-05-07,10
2012-05-08,13
2012-05-09,10
2012-05-10,13
2012-05-11,19
2012-05-12,10
2012-05-13,5
2012-05-14,14
2012-05-15,23
2012-05-16,9
2012-05-17,15
2012-05-18,10
2012-05-19,17
2012-05-20,6
2012-05-21,16
2012-05-22,16
2012-05-23,12
2012-05-24,18
2012-05-25,13
2012-05-26,9
2012-05-27,5
2012-05-28,9
2012-05-29,14
2012-05-30,13
2012-05-31,7
2012-06-01,26
2012-06-02,34
2012-06-03,15
2012-06-04,14
2012-06-05,21
2012-06-06,19
2012-06-07,17
2012-06-08,7
2012-06-09,21
2012-06-10,23
2012-06-11,21
2012-06-12,18
2012-06-13,12
2012-06-14,13
2012-06-15,32
2012-06-16,15
2012-06-17,12
2012-06-18,12
2012-06-19,21
2012-06-20,18
2012-06-21,15
2012-06-22,12
2012-06-23,20
2012-06-24,19
2012-06-25,12
2012-06-26,18
2012-06-27,15
2012-06-28,22
2012-06-29,16
2012-06-30,22
2012-07-01,31
2012-07-02,13
2012-07-03,15
2012-07-04,14
2012-07-05,16
2012-07-06,7
2012-07-07,25
2012-07-08,19
2012-07-09,24
2012-07-10,22
2012-07-11,13
2012-07-12,22
2012-07-13,13
2012-07-14,31
2012-07-15,19
2012-07-16,14
2012-07-17,9
2012-07-18,19
2012-07-19,20
2012-07-20,14
2012-07-21,15
2012-07-22,25
2012-07-23,21
2012-07-24,11
2012-07-25,15
2012-07-26,21
2012-07-27,12
2012-07-28,15
2012-07-29,9
2012-07-30,25
2012-07-31,15
2012-08-01,32
2012-08-02,16
2012-08-03,37
2012-08-04,31
2012-08-05,14
2012-08-06,5
2012-08-07,13
2012-08-08,18
2012-08-09,14
2012-08-10,21
2012-08-11,16
2012-08-12,17
2012-08-13,16
2012-08-14,22
2012-08-15,24
2012-08-16,20
2012-08-17,15
2012-08-18,22
2012-08-19,16
2012-08-20,21
2012-08-21,14
2012-08-22,23
2012-08-23,19
2012-08-24,24
2012-08-25,13
2012-08-26,25
2012-08-27,15
2012-08-28,13
2012-08-29,20
2012-08-30,17
2012-08-31,31
2012-09-01,28
2012-09-02,24
2012-09-03,10
2012-09-04,6
2012-09-05,17
2012-09-06,20
2012-09-07,24
2012-09-08,30
2012-09-09,24
2012-09-10,11
2012-09-11,27
2012-09-12,13
2012-09-13,20
2012-09-14,16
2012-09-15,25
2012-09-16,18
2012-09-17,15
2012-09-18,17
2012-09-19,12
2012-09-20,21
2012-09-21,17
2012-09-22,13
2012-09-23,17
2012-09-24,14
2012-09-25,11
2012-09-26,17
2012-09-27,14
2012-09-28,15
2012-09-29,24
2012-09-30,17
2012-10-01,22
2012-10-02,16
2012-10-03,26
2012-10-04,18
2012-10-05,17
2012-10-06,27
2012-10-07,11
2012-10-08,17
2012-10-09,19
2012-10-10,18
2012-10-11,21
2012-10-12,18
2012-10-13,18
2012-10-14,17
2012-10-15,17
2012-10-16,24
2012-10-17,20
2012-10-18,20
2012-10-19,12
2012-10-20,21
2012-10-21,8
2012-10-22,8
2012-10-23,14
2012-10-24,16
2012-10-25,11
2012-10-26,20
2012-10-27,21
2012-10-28,16
2012-10-29,16
2012-10-30,18
2012-10-31,20
2012-11-01,24
2012-11-02,20
2012-11-03,24
2012-11-04,12
2012-11-05,13
2012-11-06,10
2012-11-07,17
2012-11-08,20
2012-11-09,20
2012-11-10,24
2012-11-11,18
2012-11-12,19
2012-11-13,29
2012-11-14,15
2012-11-15,15
2012-11-16,22
2012-11-17,10
2012-11-18,18
2012-11-19,17
2012-11-20,15
2012-11-21,19
2012-11-22,28
2012-11-23,19
2012-11-24,15
2012-11-25,18
2012-11-26,13
2012-11-27,22
2012-11-28,13
2012-11-29,14
2012-11-30,21
2012-12-01,16
2012-12-02,18
2012-12-03,14
2012-12-04,14
2012-12-05,23
2012-12-06,28
2012-12-07,15
2012-12-08,17
2012-12-09,16
2012-12-10,14
2012-12-11,15
2012-12-12,11
2012-12-13,16
2012-12-14,23
2012-12-15,11
2012-12-16,26
2012-12-17,17
2012-12-18,18
2012-12-19,29
2012-12-20,15
2012-12-21,19
2012-12-22,15
2012-12-23,20
2012-12-24,21
2012-12-25,0
2012-12-26,23
2012-12-27,14
2012-12-28,20
2012-12-29,5
2012-12-30,7
2012-12-31,0
2013-01-01,0
2013-01-02,18
2013-01-03,4
2013-01-04,16
2013-01-05,18
2013-01-06,11
2013-01-07,24
2013-01-08,23
2013-01-09,17
2013-01-10,11
2013-01-11,15
2013-01-12,16
2013-01-13,13
2013-01-14,21
2013-01-15,21
2013-01-16,22
2013-01-17,10
2013-01-18,14
2013-01-19,21
2013-01-20,16
2013-01-21,15
2013-01-22,17
2013-01-23,11
2013-01-24,9
2013-01-25,10
2013-01-26,15
2013-01-27,13
2013-01-28,8
2013-01-29,16
2013-01-30,8
2013-01-31,14
2013-02-01,21
2013-02-02,29
2013-02-03,28
2013-02-04,14
2013-02-05,14
2013-02-06,23
2013-02-07,16
2013-02-08,16
2013-02-09,24
2013-02-10,15
2013-02-11,21
2013-02-12,16
2013-02-13,17
2013-02-14,16
2013-02-15,19
2013-02-16,20
2013-02-17,20
2013-02-18,18
2013-02-19,13
2013-02-20,17
2013-02-21,15
2013-02-22,17
2013-02-23,18
2013-02-24,14
2013-02-25,11
2013-02-26,13
2013-02-27,15
2013-02-28,21
2013-03-01,21
2013-03-02,22
2013-03-03,38
2013-03-04,15
2013-03-05,14
2013-03-06,20
2013-03-07,16
2013-03-08,19
2013-03-09,12
2013-03-10,19
2013-03-11,21
2013-03-12,15
2013-03-13,11
2013-03-14,4
2013-03-15,1
2013-03-16,0
2013-03-17,0
2013-03-18,0
2013-03-19,0
2013-03-20,0
2013-03-21,0
2013-03-22,0
2013-03-23,0
2013-03-24,0
2013-03-25,0
2013-03-26,7
2013-03-27,7
2013-03-28,8
2013-03-29,12
2013-03-30,11
2013-03-31,9
2013-04-01,10
2013-04-02,6
2013-04-03,11
2013-04-04,10
2013-04-05,9
2013-04-06,18
2013-04-07,12
2013-04-08,10
2013-04-09,14
2013-04-10,13
2013-04-11,19
2013-04-12,11
2013-04-13,10
2013-04-14,15
2013-04-15,9
2013-04-16,11
2013-04-17,11
2013-04-18,8
2013-04-19,9
2013-04-20,6
2013-04-21,12
2013-04-22,6
2013-04-23,8
2013-04-24,12
2013-04-25,21
2013-04-26,7
2013-04-27,13
2013-04-28,13
2013-04-29,12
2013-04-30,13
2013-05-01,12
2013-05-02,15
2013-05-03,16
2013-05-04,12
2013-05-05,14
2013-05-06,16
2013-05-07,12
2013-05-08,9
2013-05-09,15
2013-05-10,9
2013-05-11,7
2013-05-12,12
2013-05-13,14
2013-05-14,6
2013-05-15,12
2013-05-16,12
2013-05-17,10
2013-05-18,7
2013-05-19,9
2013-05-20,16
2013-05-21,13
2013-05-22,12
2013-05-23,14
2013-05-24,12
2013-05-25,12
2013-05-26,12
2013-05-27,9
2013-05-28,13
2013-05-29,12
2013-05-30,4
2013-05-31,23
2013-06-01,12
2013-06-02,7
2013-06-03,18
2013-06-04,15
2013-06-05,7
2013-06-06,8
2013-06-07,16
2013-06-08,10
2013-06-09,12
2013-06-10,9
2013-06-11,10
2013-06-12,13
2013-06-13,9
2013-06-14,14
2013-06-15,9
2013-06-16,16
2013-06-17,7
2013-06-18,16
2013-06-19,5
2013-06-20,2
2013-06-21,13
2013-06-22,9
2013-06-23,14
2013-06-24,8
2013-06-25,7
2013-06-26,9
2013-06-27,6
2013-06-28,8
2013-06-29,8
2013-06-30,13
2013-07-01,14
2013-07-02,12
2013-07-03,10
2013-07-04,12
2013-07-05,20
2013-07-06,10
2013-07-07,15
2013-07-08,11
2013-07-09,13
2013-07-10,9
2013-07-11,11
2013-07-12,19
2013-07-13,17
2013-07-14,13
2013-07-15,19
2013-07-16,20
2013-07-17,10
2013-07-18,6
2013-07-19,18
2013-07-20,11
2013-07-21,12
2013-07-22,6
2013-07-23,9
2013-07-24,8
2013-07-25,5
2013-07-26,5
2013-07-27,7
2013-07-28,13
2013-07-29,11
2013-07-30,12
2013-07-31,9
2013-08-01,16
2013-08-02,10
2013-08-03,10
2013-08-04,7
2013-08-05,14
2013-08-06,18
2013-08-07,11
2013-08-08,12
2013-08-09,13
2013-08-10,15
2013-08-11,6
2013-08-12,14
2013-08-13,13
2013-08-14,11
2013-08-15,15
2013-08-16,10
2013-08-17,16
2013-08-18,16
2013-08-19,11
2013-08-20,14
2013-08-21,13
2013-08-22,10
2013-08-23,10
2013-08-24,10
2013-08-25,16
2013-08-26,11
2013-08-27,15
2013-08-28,13
2013-08-29,14
2013-08-30,15
2013-08-31,17
2013-09-01,19
2013-09-02,11
2013-09-03,19
2013-09-04,14
2013-09-05,19
2013-09-06,19
2013-09-07,7
2013-09-08,12
2013-09-09,8
2013-09-10,11
2013-09-11,13
2013-09-12,7
2013-09-13,9
2013-09-14,11
2013-09-15,14
2013-09-16,19
2013-09-17,14
2013-09-18,6
2013-09-19,10
2013-09-20,14
2013-09-21,8
2013-09-22,13
2013-09-23,14
2013-09-24,11
2013-09-25,6
2013-09-26,8
2013-09-27,5
2013-09-28,12
2013-09-29,12
2013-09-30,14
2013-10-01,12
2013-10-02,12
2013-10-03,19
2013-10-04,10
2013-10-05,13
2013-10-06,7
2013-10-07,9
2013-10-08,18
2013-10-09,22
2013-10-10,14
2013-10-11,17
2013-10-12,10
2013-10-13,11
2013-10-14,7
2013-10-15,13
2013-10-16,15
2013-10-17,11
2013-10-18,10
2013-10-19,10
2013-10-20,13
2013-10-21,5
2013-10-22,8
2013-10-23,4
2013-10-24,6
2013-10-25,15
2013-10-26,10
2013-10-27,7
2013-10-28,8
2013-10-29,13
2013-10-30,5
2013-10-31,8
2013-11-01,14
2013-11-02,6
2013-11-03,9
2013-11-04,8
2013-11-05,7
2013-11-06,7
2013-11-07,7
2013-11-08,10
2013-11-09,17
2013-11-10,6
2013-11-11,11
2013-11-12,6
2013-11-13,2
2013-11-14,6
2013-11-15,15
2013-11-16,9
2013-11-17,10
2013-11-18,9
2013-11-19,9
2013-11-20,11
2013-11-21,16
2013-11-22,11
2013-11-23,14
2013-11-24,2
2013-11-25,11
2013-11-26,9
2013-11-27,10
2013-11-28,12
2013-11-29,12
2013-11-30,10
2013-12-01,6
2013-12-02,5
2013-12-03,14
2013-12-04,11
2013-12-05,8
2013-12-06,7
2013-12-07,5
2013-12-08,5
2013-12-09,6
2013-12-10,12
2013-12-11,11
2013-12-12,7
2013-12-13,9
2013-12-14,12
2013-12-15,9
2013-12-16,9
2013-12-17,10
2013-12-18,11
2013-12-19,3
2013-12-20,12
2013-12-21,14
2013-12-22,9
2013-12-23,9
2013-12-24,12
2013-12-25,0
2013-12-26,15
2013-12-27,11
2013-12-28,7
2013-12-29,7
2013-12-30,3
2013-12-31,8
2014-01-01,7
2014-01-02,8
2014-01-03,17
2014-01-04,16
2014-01-05,10
2014-01-06,9
2014-01-07,6
2014-01-08,23
2014-01-09,12
2014-01-10,12
2014-01-11,6
2014-01-12,8
2014-01-13,13
2014-01-14,8
2014-01-15,18
2014-01-16,12
2014-01-17,12
2014-01-18,10
2014-01-19,21
2014-01-20,6
2014-01-21,6
2014-01-22,2
2014-01-23,6
2014-01-24,7
2014-01-25,4
2014-01-26,12
2014-01-27,5
2014-01-28,3
2014-01-29,6
2014-01-30,7
2014-01-31,10
2014-02-01,7
2014-02-02,5
2014-02-03,9
2014-02-04,8
2014-02-05,7
2014-02-06,9
2014-02-07,5
2014-02-08,10
2014-02-09,10
2014-02-10,7
2014-02-11,11
2014-02-12,7
2014-02-13,2
2014-02-14,8
2014-02-15,6
2014-02-16,6
2014-02-17,4
2014-02-18,9
2014-02-19,9
2014-02-20,13
2014-02-21,8
2014-02-22,11
2014-02-23,10
2014-02-24,10
2014-02-25,6
2014-02-26,2
2014-02-27,7
2014-02-28,7
2014-03-01,2
2014-03-02,9
2014-03-03,7
2014-03-04,8
2014-03-05,9
2014-03-06,11
2014-03-07,9
2014-03-08,9
2014-03-09,14
2014-03-10,9
2014-03-11,8
2014-03-12,8
2014-03-13,9
2014-03-14,8
2014-03-15,6
2014-03-16,8
2014-03-17,5
2014-03-18,6
2014-03-19,7
2014-03-20,5
2014-03-21,6
2014-03-22,11
2014-03-23,7
2014-03-24,3
2014-03-25,9
2014-03-26,3
2014-03-27,5
2014-03-28,5
2014-03-29,10
2014-03-30,5
2014-03-31,6
2014-04-01,8
2014-04-02,6
2014-04-03,5
2014-04-04,10
2014-04-05,7
2014-04-06,4
2014-04-07,5
2014-04-08,9
2014-04-09,5
2014-04-10,11
2014-04-11,12
2014-04-12,12
2014-04-13,7
2014-04-14,7
2014-04-15,9
2014-04-16,5
2014-04-17,3
2014-04-18,9
2014-04-19,12
2014-04-20,3
2014-04-21,3
2014-04-22,6
2014-04-23,8
2014-04-24,9
2014-04-25,13
2014-04-26,11
2014-04-27,8
2014-04-28,6
2014-04-29,4
2014-04-30,7
2014-05-01,7
2014-05-02,10
2014-05-03,13
2014-05-04,10
2014-05-05,6
2014-05-06,9
2014-05-07,9
2014-05-08,7
2014-05-09,6
2014-05-10,9
2014-05-11,9
2014-05-12,7
2014-05-13,8
2014-05-14,10
2014-05-15,13
2014-05-16,6
2014-05-17,7
2014-05-18,3
2014-05-19,4
2014-05-20,5
2014-05-21,10
2014-05-22,11
2014-05-23,14
2014-05-24,18
2014-05-25,5
2014-05-26,12
2014-05-27,8
2014-05-28,10
2014-05-29,15
2014-05-30,11
2014-05-31,9
2014-06-01,9
2014-06-02,14
2014-06-03,10
2014-06-04,4
2014-06-05,15
2014-06-06,12
2014-06-07,6
2014-06-08,9
2014-06-09,9
2014-06-10,11
2014-06-11,11
2014-06-12,9
2014-06-13,10
2014-06-14,17
2014-06-15,3
2014-06-16,8
2014-06-17,10
2014-06-18,8
2014-06-19,7
2014-06-20,13
2014-06-21,7
2014-06-22,7
2014-06-23,7
2014-06-24,11
2014-06-25,12
2014-06-26,12
2014-06-27,8
2014-06-28,10
2014-06-29,8
2014-06-30,5
2014-07-01,18
2014-07-02,10
2014-07-03,12
2014-07-04,14
2014-07-05,8
2014-07-06,4
2014-07-07,30
2014-07-08,25
2014-07-09,15
2014-07-10,25
2014-07-11,27
2014-07-12,18
2014-07-13,8
2014-07-14,15
2014-07-15,21
2014-07-16,19
2014-07-17,16
2014-07-18,21
2014-07-19,14
2014-07-20,26
2014-07-21,11
2014-07-22,33
2014-07-23,13
2014-07-24,28
2014-07-25,26
2014-07-26,9
2014-07-27,15
2014-07-28,14
2014-07-29,13
2014-07-30,17
2014-07-31,28
2014-08-01,48
2014-08-02,18
2014-08-03,20
2014-08-04,15
2014-08-05,21
2014-08-06,19
2014-08-07,21
2014-08-08,16
2014-08-09,16
2014-08-10,12
2014-08-11,16
2014-08-12,20
2014-08-13,18
2014-08-14,12
2014-08-15,5
2014-08-16,7
2014-08-17,7
2014-08-18,14
2014-08-19,9
2014-08-20,11
2014-08-21,10
2014-08-22,12
2014-08-23,9
2014-08-24,8
2014-08-25,12
2014-08-26,8
2014-08-27,16
2014-08-28,14
2014-08-29,6
2014-08-30,11
2014-08-31,13
2014-09-01,14
2014-09-02,15
2014-09-03,14
2014-09-04,12
2014-09-05,7
2014-09-06,6
2014-09-07,0
2014-09-08,6
2014-09-09,12
2014-09-10,12
2014-09-11,11
2014-09-12,8
2014-09-13,7
2014-09-14,11
2014-09-15,8
2014-09-16,16
2014-09-17,14
2014-09-18,11
2014-09-19,12
2014-09-20,8
2014-09-21,7
2014-09-22,7
2014-09-23,10
2014-09-24,15
2014-09-25,7
2014-09-26,11
2014-09-27,8
2014-09-28,4
2014-09-29,3
2014-09-30,12
2014-10-01,9
2014-10-02,11
2014-10-03,13
2014-10-04,10
2014-10-05,8
2014-10-06,4
2014-10-07,11
2014-10-08,8
2014-10-09,12
2014-10-10,9
2014-10-11,11
2014-10-12,14
2014-10-13,11
2014-10-14,12
2014-10-15,10
2014-10-16,8
2014-10-17,19
2014-10-18,11
2014-10-19,8
2014-10-20,15
2014-10-21,11
2014-10-22,10
2014-10-23,14
2014-10-24,13
2014-10-25,7
2014-10-26,9
2014-10-27,10
2014-10-28,16
2014-10-29,6
2014-10-30,8
2014-10-31,7
2014-11-01,9
2014-11-02,7
2014-11-03,9
2014-11-04,10
2014-11-05,9
2014-11-06,13
2014-11-07,15
2014-11-08,7
2014-11-09,6
2014-11-10,8
2014-11-11,12
2014-11-12,12
2014-11-13,9
2014-11-14,8
2014-11-15,11
2014-11-16,12
2014-11-17,5
2014-11-18,12
2014-11-19,8
2014-11-20,7
2014-11-21,5
2014-11-22,11
2014-11-23,3
2014-11-24,12
2014-11-25,7
2014-11-26,16
2014-11-27,15
2014-11-28,8
2014-11-29,2
2014-11-30,2
2014-12-01,7
2014-12-02,9
2014-12-03,6
2014-12-04,12
2014-12-05,14
2014-12-06,13
2014-12-07,4
2014-12-08,12
2014-12-09,4
2014-12-10,3
2014-12-11,6
2014-12-12,6
2014-12-13,12
2014-12-14,17
2014-12-15,11
2014-12-16,4
2014-12-17,11
2014-12-18,14
2014-12-19,8
2014-12-20,9
2014-12-21,12
2014-12-22,9
2014-12-23,16
2014-12-24,6
2014-12-25,0
2014-12-26,7
2014-12-27,9
2014-12-28,9
2014-12-29,2
2014-12-30,6
2014-12-31,13
2015-01-01,10
2015-01-02,16
2015-01-03,12
2015-01-04,9
2015-01-05,13
2015-01-06,4
2015-01-07,8
2015-01-08,4
2015-01-09,8
2015-01-10,8
2015-01-11,9
2015-01-12,11
2015-01-13,11
2015-01-14,13
2015-01-15,7
2015-01-16,9
2015-01-17,10
2015-01-18,7
2015-01-19,8
2015-01-20,7
2015-01-21,13
2015-01-22,11
2015-01-23,6
2015-01-24,10
2015-01-25,9
2015-01-26,11
2015-01-27,11
2015-01-28,5
2015-01-29,11
2015-01-30,11
2015-01-31,8
2015-02-01,8
2015-02-02,9
2015-02-03,15
2015-02-04,9
2015-02-05,5
2015-02-06,11
2015-02-07,10
2015-02-08,15
2015-02-09,7
2015-02-10,10
2015-02-11,7
2015-02-12,14
2015-02-13,11
2015-02-14,15
2015-02-15,6
2015-02-16,12
2015-02-17,8
2015-02-18,11
2015-02-19,10
2015-02-20,7
2015-02-21,9
2015-02-22,7
2015-02-23,12
2015-02-24,13
2015-02-25,17
2015-02-26,10
2015-02-27,19
2015-02-28,23
2015-03-01,12
2015-03-02,5
2015-03-03,22
2015-03-04,14
2015-03-05,11
2015-03-06,8
2015-03-07,18
2015-03-08,13
2015-03-09,10
2015-03-10,14
2015-03-11,8
2015-03-12,12
2015-03-13,25
2015-03-14,18
2015-03-15,13
2015-03-16,8
2015-03-17,8
2015-03-18,17
2015-03-19,16
2015-03-20,15
2015-03-21,16
2015-03-22,8
2015-03-23,10
2015-03-24,17
2015-03-25,10
2015-03-26,12
2015-03-27,17
2015-03-28,24
2015-03-29,21
2015-03-30,13
2015-03-31,12
2015-04-01,8
2015-04-02,14
2015-04-03,17
2015-04-04,22
2015-04-05,22
2015-04-06,9
2015-04-07,7
2015-04-08,12
2015-04-09,10
2015-04-10,11
2015-04-11,26
2015-04-12,18
2015-04-13,12
2015-04-14,18
2015-04-15,20
2015-04-16,9
2015-04-17,12
2015-04-18,19
2015-04-19,18
2015-04-20,10
2015-04-21,12
2015-04-22,8
2015-04-23,14
2015-04-24,14
2015-04-25,13
2015-04-26,15
2015-04-27,15
2015-04-28,16
2015-04-29,10
2015-04-30,10
2015-05-01,17
