Date,demand
2011-09-09,148
2011-09-10,175
2011-09-11,187
2011-09-12,153
2011-09-13,126
2011-09-14,103
2011-09-15,132
2011-09-16,159
2011-09-17,172
2011-09-18,141
2011-09-19,109
2011-09-20,106
2011-09-21,100
2011-09-22,109
2011-09-23,117
2011-09-24,189
2011-09-25,155
2011-09-26,117
2011-09-27,118
2011-09-28,103
2011-09-29,104
2011-09-30,152
2011-10-01,187
2011-10-02,159
2011-10-03,105
2011-10-04,98
2011-10-05,126
2011-10-06,152
2011-10-07,148
2011-10-08,166
2011-10-09,145
2011-10-10,102
2011-10-11,100
2011-10-12,110
2011-10-13,140
2011-10-14,161
2011-10-15,213
2011-10-16,174
2011-10-17,111
2011-10-18,97
2011-10-19,91
2011-10-20,128
2011-10-21,146
2011-10-22,173
2011-10-23,167
2011-10-24,137
2011-10-25,108
2011-10-26,88
2011-10-27,146
2011-10-28,128
2011-10-29,156
2011-10-30,156
2011-10-31,95
2011-11-01,102
2011-11-02,80
2011-11-03,118
2011-11-04,148
2011-11-05,181
2011-11-06,169
2011-11-07,96
2011-11-08,102
2011-11-09,107
2011-11-10,110
2011-11-11,131
2011-11-12,166
2011-11-13,180
2011-11-14,116
2011-11-15,111
2011-11-16,120
2011-11-17,93
2011-11-18,143
2011-11-19,154
2011-11-20,153
2011-11-21,122
2011-11-22,119
2011-11-23,147
2011-11-24,211
2011-11-25,237
2011-11-26,116
2011-11-27,128
2011-11-28,107
2011-11-29,91
2011-11-30,92
2011-12-01,106
2011-12-02,130
2011-12-03,158
2011-12-04,147
2011-12-05,113
2011-12-06,115
2011-12-07,111
2011-12-08,119
2011-12-09,140
2011-12-10,132
2011-12-11,155
2011-12-12,120
2011-12-13,93
2011-12-14,138
2011-12-15,143
2011-12-16,138
2011-12-17,176
2011-12-18,164
2011-12-19,125
2011-12-20,161
2011-12-21,128
2011-12-22,173
2011-12-23,227
2011-12-24,145
2011-12-25,0
2011-12-26,133
2011-12-27,112
2011-12-28,113
2011-12-29,108
2011-12-30,134
2011-12-31,150
2012-01-01,102
2012-01-02,100
2012-01-03,99
2012-01-04,83
2012-01-05,102
2012-01-06,95
2012-01-07,147
2012-01-08,129
2012-01-09,61
2012-01-10,86
2012-01-11,105
2012-01-12,98
2012-01-13,101
2012-01-14,140
2012-01-15,125
2012-01-16,112
2012-01-17,97
2012-01-18,68
2012-01-19,89
2012-01-20,94
2012-01-21,149
2012-01-22,140
2012-01-23,102
2012-01-24,78
2012-01-25,78
2012-01-26,79
2012-01-27,107
2012-01-28,122
2012-01-29,134
2012-01-30,75
2012-01-31,95
2012-02-01,108
2012-02-02,91
2012-02-03,97
2012-02-04,131
2012-02-05,150
2012-02-06,99
2012-02-07,105
2012-02-08,102
2012-02-09,107
2012-02-10,123
2012-02-11,162
2012-02-12,125
2012-02-13,114
2012-02-14,117
2012-02-15,67
2012-02-16,0
2012-02-17,0
2012-02-18,149
2012-02-19,171
2012-02-20,94
2012-02-21,88
2012-02-22,86
2012-02-23,114
2012-02-24,87
2012-02-25,139
2012-02-26,127
2012-02-27,120
2012-02-28,89
2012-02-29,87
2012-03-01,121
2012-03-02,111
2012-03-03,125
2012-03-04,120
2012-03-05,108
2012-03-06,113
2012-03-07,95
2012-03-08,90
2012-03-09,99
2012-03-10,148
2012-03-11,104
2012-03-12,137
2012-03-13,109
2012-03-14,117
2012-03-15,117
2012-03-16,151
2012-03-17,165
2012-03-18,138
2012-03-19,96
2012-03-20,79
2012-03-21,79
2012-03-22,67
2012-03-23,105
2012-03-24,140
2012-03-25,153
2012-03-26,89
2012-03-27,72
2012-03-28,84
2012-03-29,67
2012-03-30,106
2012-03-31,169
2012-04-01,167
2012-04-02,88
2012-04-03,100
2012-04-04,109
2012-04-05,112
2012-04-06,141
2012-04-07,178
2012-04-08,146
2012-04-09,86
2012-04-10,91
2012-04-11,95
2012-04-12,106
2012-04-13,97
2012-04-14,141
2012-04-15,155
2012-04-16,68
2012-04-17,76
2012-04-18,93
2012-04-19,76
2012-04-20,84
2012-04-21,107
2012-04-22,122
2012-04-23,82
2012-04-24,67
2012-04-25,76
2012-04-26,92
2012-04-27,92
2012-04-28,115
2012-04-29,132
2012-04-30,91
2012-05-01,115
2012-05-02,100
2012-05-03,109
2012-05-04,96
2012-05-05,132
2012-05-06,128
2012-05-07,101
2012-05-08,98
2012-05-09,97
2012-05-10,90
2012-05-11,88
2012-05-12,151
2012-05-13,183
2012-05-14,93
2012-05-15,94
2012-05-16,104
2012-05-17,100
2012-05-18,108
2012-05-19,150
2012-05-20,137
2012-05-21,100
2012-05-22,107
2012-05-23,85
2012-05-24,101
2012-05-25,113
2012-05-26,131
2012-05-27,118
2012-05-28,105
2012-05-29,60
2012-05-30,91
2012-05-31,65
2012-06-01,109
2012-06-02,117
2012-06-03,138
2012-06-04,94
2012-06-05,77
2012-06-06,104
2012-06-07,101
2012-06-08,115
2012-06-09,130
2012-06-10,152
2012-06-11,136
2012-06-12,100
2012-06-13,117
2012-06-14,108
2012-06-15,125
2012-06-16,144
2012-06-17,135
2012-06-18,85
2012-06-19,91
2012-06-20,106
2012-06-21,104
2012-06-22,126
2012-06-23,139
2012-06-24,140
2012-06-25,120
2012-06-26,105
2012-06-27,113
2012-06-28,88
2012-06-29,112
2012-06-30,106
2012-07-01,124
2012-07-02,117
2012-07-03,112
2012-07-04,142
2012-07-05,95
2012-07-06,118
2012-07-07,163
2012-07-08,126
2012-07-09,65
2012-07-10,71
2012-07-11,93
2012-07-12,81
2012-07-13,114
2012-07-14,147
2012-07-15,118
2012-07-16,108
2012-07-17,88
2012-07-18,78
2012-07-19,114
2012-07-20,132
2012-07-21,152
2012-07-22,133
2012-07-23,79
2012-07-24,90
2012-07-25,104
2012-07-26,95
2012-07-27,124
2012-07-28,138
2012-07-29,154
2012-07-30,77
2012-07-31,106
2012-08-01,91
2012-08-02,126
2012-08-03,133
2012-08-04,139
2012-08-05,149
2012-08-06,111
2012-08-07,98
2012-08-08,112
2012-08-09,125
2012-08-10,112
2012-08-11,194
2012-08-12,178
2012-08-13,133
2012-08-14,99
2012-08-15,104
2012-08-16,132
2012-08-17,141
2012-08-18,176
2012-08-19,189
2012-08-20,118
2012-08-21,119
2012-08-22,110
2012-08-23,96
2012-08-24,129
2012-08-25,169
2012-08-26,180
2012-08-27,126
2012-08-28,114
2012-08-29,117
2012-08-30,122
2012-08-31,112
2012-09-01,164
2012-09-02,149
2012-09-03,148
2012-09-04,89
2012-09-05,87
2012-09-06,110
2012-09-07,148
2012-09-08,141
2012-09-09,136
2012-09-10,112
2012-09-11,91
2012-09-12,75
2012-09-13,93
2012-09-14,101
2012-09-15,160
2012-09-16,151
2012-09-17,98
2012-09-18,84
2012-09-19,75
2012-09-20,100
2012-09-21,105
2012-09-22,143
2012-09-23,125
2012-09-24,83
2012-09-25,100
2012-09-26,81
2012-09-27,81
2012-09-28,111
2012-09-29,105
2012-09-30,120
2012-10-01,87
2012-10-02,85
2012-10-03,84
2012-10-04,92
2012-10-05,111
2012-10-06,155
2012-10-07,137
2012-10-08,82
2012-10-09,101
2012-10-10,87
2012-10-11,109
2012-10-12,111
2012-10-13,169
2012-10-14,129
2012-10-15,79
2012-10-16,79
2012-10-17,103
2012-10-18,75
2012-10-19,112
2012-10-20,123
2012-10-21,141
2012-10-22,95
2012-10-23,112
2012-10-24,79
2012-10-25,129
2012-10-26,109
2012-10-27,134
2012-10-28,111
2012-10-29,83
2012-10-30,105
2012-10-31,103
2012-11-01,100
2012-11-02,122
2012-11-03,137
2012-11-04,125
2012-11-05,96
2012-11-06,85
2012-11-07,103
2012-11-08,82
2012-11-09,106
2012-11-10,134
2012-11-11,144
2012-11-12,84
2012-11-13,88
2012-11-14,72
2012-11-15,85
2012-11-16,106
2012-11-17,154
2012-11-18,129
2012-11-19,98
2012-11-20,93
2012-11-21,166
2012-11-22,173
2012-11-23,187
2012-11-24,138
2012-11-25,153
2012-11-26,109
2012-11-27,69
2012-11-28,74
2012-11-29,79
2012-11-30,105
2012-12-01,154
2012-12-02,133
2012-12-03,97
2012-12-04,95
2012-12-05,108
2012-12-06,110
2012-12-07,126
2012-12-08,187
2012-12-09,164
2012-12-10,81
2012-12-11,110
2012-12-12,94
2012-12-13,105
2012-12-14,136
2012-12-15,190
2012-12-16,155
2012-12-17,110
2012-12-18,122
2012-12-19,150
2012-12-20,121
2012-12-21,145
2012-12-22,199
2012-12-23,203
2012-12-24,174
2012-12-25,0
2012-12-26,115
2012-12-27,100
2012-12-28,106
2012-12-29,110
2012-12-30,106
2012-12-31,104
2013-01-01,88
2013-01-02,80
2013-01-03,76
2013-01-04,78
2013-01-05,86
2013-01-06,118
2013-01-07,96
2013-01-08,77
2013-01-09,61
2013-01-10,87
2013-01-11,87
2013-01-12,120
2013-01-13,87
2013-01-14,70
2013-01-15,71
2013-01-16,60
2013-01-17,85
2013-01-18,88
2013-01-19,122
2013-01-20,114
2013-01-21,84
2013-01-22,69
2013-01-23,85
2013-01-24,92
2013-01-25,79
2013-01-26,101
2013-01-27,103
2013-01-28,80
2013-01-29,68
2013-01-30,71
2013-01-31,77
2013-02-01,91
2013-02-02,127
2013-02-03,116
2013-02-04,83
2013-02-05,98
2013-02-06,73
2013-02-07,88
2013-02-08,93
2013-02-09,133
2013-02-10,142
2013-02-11,87
2013-02-12,92
2013-02-13,140
2013-02-14,103
2013-02-15,114
2013-02-16,125
2013-02-17,141
2013-02-18,87
2013-02-19,82
2013-02-20,86
2013-02-21,111
2013-02-22,109
2013-02-23,138
2013-02-24,141
2013-02-25,82
2013-02-26,74
2013-02-27,72
2013-02-28,81
2013-03-01,106
2013-03-02,137
2013-03-03,123
2013-03-04,114
2013-03-05,96
2013-03-06,79
2013-03-07,88
2013-03-08,116
2013-03-09,141
2013-03-10,113
2013-03-11,94
2013-03-12,123
2013-03-13,116
2013-03-14,90
2013-03-15,107
2013-03-16,159
2013-03-17,142
2013-03-18,103
2013-03-19,76
2013-03-20,84
2013-03-21,73
2013-03-22,99
2013-03-23,114
2013-03-24,133
2013-03-25,96
2013-03-26,89
2013-03-27,90
2013-03-28,90
2013-03-29,134
2013-03-30,161
2013-03-31,161
2013-04-01,91
2013-04-02,73
2013-04-03,83
2013-04-04,71
2013-04-05,91
2013-04-06,130
2013-04-07,124
2013-04-08,102
2013-04-09,80
2013-04-10,61
2013-04-11,103
2013-04-12,95
2013-04-13,128
2013-04-14,142
2013-04-15,77
2013-04-16,83
2013-04-17,68
2013-04-18,68
2013-04-19,89
2013-04-20,113
2013-04-21,122
2013-04-22,77
2013-04-23,79
2013-04-24,69
2013-04-25,91
2013-04-26,88
2013-04-27,94
2013-04-28,115
2013-04-29,75
2013-04-30,80
2013-05-01,78
2013-05-02,85
2013-05-03,93
2013-05-04,140
2013-05-05,113
2013-05-06,77
2013-05-07,94
2013-05-08,66
2013-05-09,85
2013-05-10,84
2013-05-11,137
2013-05-12,163
2013-05-13,101
2013-05-14,82
2013-05-15,58
2013-05-16,81
2013-05-17,99
2013-05-18,141
2013-05-19,145
2013-05-20,93
2013-05-21,83
2013-05-22,76
2013-05-23,105
2013-05-24,95
2013-05-25,120
2013-05-26,155
2013-05-27,141
2013-05-28,86
2013-05-29,79
2013-05-30,82
2013-05-31,113
2013-06-01,156
2013-06-02,118
2013-06-03,115
2013-06-04,97
2013-06-05,93
2013-06-06,101
2013-06-07,104
2013-06-08,134
2013-06-09,120
2013-06-10,98
2013-06-11,119
2013-06-12,91
2013-06-13,117
2013-06-14,146
2013-06-15,170
2013-06-16,145
2013-06-17,91
2013-06-18,75
2013-06-19,79
2013-06-20,108
2013-06-21,94
2013-06-22,155
2013-06-23,149
2013-06-24,92
2013-06-25,109
2013-06-26,104
2013-06-27,103
2013-06-28,92
2013-06-29,174
2013-06-30,115
2013-07-01,119
2013-07-02,73
2013-07-03,122
2013-07-04,145
2013-07-05,112
2013-07-06,107
2013-07-07,68
2013-07-08,74
2013-07-09,98
2013-07-10,93
2013-07-11,90
2013-07-12,114
2013-07-13,153
2013-07-14,142
2013-07-15,101
2013-07-16,83
2013-07-17,84
2013-07-18,102
2013-07-19,115
2013-07-20,127
2013-07-21,106
2013-07-22,101
2013-07-23,103
2013-07-24,88
2013-07-25,87
2013-07-26,100
2013-07-27,127
2013-07-28,129
2013-07-29,119
2013-07-30,92
2013-07-31,95
2013-08-01,119
2013-08-02,117
2013-08-03,176
2013-08-04,173
2013-08-05,113
2013-08-06,118
2013-08-07,121
2013-08-08,88
2013-08-09,149
2013-08-10,156
2013-08-11,190
2013-08-12,142
2013-08-13,154
2013-08-14,101
2013-08-15,105
2013-08-16,117
2013-08-17,148
2013-08-18,222
2013-08-19,137
2013-08-20,104
2013-08-21,94
2013-08-22,87
2013-08-23,139
2013-08-24,179
2013-08-25,196
2013-08-26,107
2013-08-27,90
2013-08-28,75
2013-08-29,86
2013-08-30,84
2013-08-31,126
2013-09-01,128
2013-09-02,109
2013-09-03,111
2013-09-04,71
2013-09-05,115
2013-09-06,122
2013-09-07,122
2013-09-08,131
2013-09-09,91
2013-09-10,70
2013-09-11,77
2013-09-12,83
2013-09-13,105
2013-09-14,130
2013-09-15,123
2013-09-16,65
2013-09-17,78
2013-09-18,68
2013-09-19,69
2013-09-20,64
2013-09-21,75
2013-09-22,77
2013-09-23,51
2013-09-24,77
2013-09-25,99
2013-09-26,96
2013-09-27,108
2013-09-28,114
2013-09-29,116
2013-09-30,81
2013-10-01,105
2013-10-02,66
2013-10-03,88
2013-10-04,113
2013-10-05,110
2013-10-06,100
2013-10-07,64
2013-10-08,74
2013-10-09,72
2013-10-10,84
2013-10-11,118
2013-10-12,129
2013-10-13,108
2013-10-14,86
2013-10-15,81
2013-10-16,78
2013-10-17,86
2013-10-18,86
2013-10-19,128
2013-10-20,151
2013-10-21,79
2013-10-22,68
2013-10-23,62
2013-10-24,73
2013-10-25,87
2013-10-26,100
2013-10-27,69
2013-10-28,55
2013-10-29,66
2013-10-30,76
2013-10-31,80
2013-11-01,92
2013-11-02,84
2013-11-03,115
2013-11-04,50
2013-11-05,85
2013-11-06,60
2013-11-07,80
2013-11-08,92
2013-11-09,114
2013-11-10,129
2013-11-11,90
2013-11-12,65
2013-11-13,65
2013-11-14,65
2013-11-15,112
2013-11-16,154
2013-11-17,138
2013-11-18,82
2013-11-19,99
2013-11-20,96
2013-11-21,93
2013-11-22,108
2013-11-23,116
2013-11-24,99
2013-11-25,63
2013-11-26,77
2013-11-27,123
2013-11-28,149
2013-11-29,110
2013-11-30,109
2013-12-01,136
2013-12-02,87
2013-12-03,126
2013-12-04,82
2013-12-05,100
2013-12-06,99
2013-12-07,125
2013-12-08,156
2013-12-09,110
2013-12-10,78
2013-12-11,103
2013-12-12,115
2013-12-13,124
2013-12-14,164
2013-12-15,143
2013-12-16,89
2013-12-17,100
2013-12-18,101
2013-12-19,117
2013-12-20,142
2013-12-21,174
2013-12-22,112
2013-12-23,118
2013-12-24,175
2013-12-25,5
2013-12-26,108
2013-12-27,89
2013-12-28,107
2013-12-29,109
2013-12-30,71
2013-12-31,102
2014-01-01,101
2014-01-02,70
2014-01-03,79
2014-01-04,71
2014-01-05,109
2014-01-06,67
2014-01-07,68
2014-01-08,68
2014-01-09,71
2014-01-10,74
2014-01-11,119
2014-01-12,98
2014-01-13,78
2014-01-14,62
2014-01-15,55
2014-01-16,79
2014-01-17,93
2014-01-18,104
2014-01-19,98
2014-01-20,52
2014-01-21,51
2014-01-22,51
2014-01-23,53
2014-01-24,60
2014-01-25,75
2014-01-26,90
2014-01-27,58
2014-01-28,48
2014-01-29,40
2014-01-30,71
2014-01-31,69
2014-02-01,115
2014-02-02,79
2014-02-03,63
2014-02-04,51
2014-02-05,79
2014-02-06,75
2014-02-07,76
2014-02-08,115
2014-02-09,127
2014-02-10,77
2014-02-11,65
2014-02-12,98
2014-02-13,127
2014-02-14,112
2014-02-15,132
2014-02-16,130
2014-02-17,105
2014-02-18,65
2014-02-19,88
2014-02-20,87
2014-02-21,93
2014-02-22,108
2014-02-23,133
2014-02-24,80
2014-02-25,77
2014-02-26,59
2014-02-27,75
2014-02-28,106
2014-03-01,130
2014-03-02,124
2014-03-03,72
2014-03-04,65
2014-03-05,69
2014-03-06,65
2014-03-07,82
2014-03-08,117
2014-03-09,104
2014-03-10,79
2014-03-11,83
2014-03-12,77
2014-03-13,67
2014-03-14,78
2014-03-15,86
2014-03-16,131
2014-03-17,77
2014-03-18,85
2014-03-19,80
2014-03-20,71
2014-03-21,64
2014-03-22,123
2014-03-23,106
2014-03-24,70
2014-03-25,61
2014-03-26,37
2014-03-27,98
2014-03-28,66
2014-03-29,112
2014-03-30,107
2014-03-31,75
2014-04-01,63
2014-04-02,56
2014-04-03,64
2014-04-04,92
2014-04-05,76
2014-04-06,113
2014-04-07,77
2014-04-08,74
2014-04-09,69
2014-04-10,90
2014-04-11,78
2014-04-12,106
2014-04-13,113
2014-04-14,56
2014-04-15,85
2014-04-16,80
2014-04-17,80
2014-04-18,99
2014-04-19,134
2014-04-20,132
2014-04-21,69
2014-04-22,60
2014-04-23,75
2014-04-24,55
2014-04-25,98
2014-04-26,118
2014-04-27,106
2014-04-28,68
2014-04-29,62
2014-04-30,75
2014-05-01,102
2014-05-02,74
2014-05-03,104
2014-05-04,101
2014-05-05,75
2014-05-06,71
2014-05-07,72
2014-05-08,73
2014-05-09,87
2014-05-10,152
2014-05-11,109
2014-05-12,71
2014-05-13,48
2014-05-14,62
2014-05-15,79
2014-05-16,91
2014-05-17,93
2014-05-18,103
2014-05-19,61
2014-05-20,60
2014-05-21,77
2014-05-22,60
2014-05-23,91
2014-05-24,81
2014-05-25,106
2014-05-26,70
2014-05-27,61
2014-05-28,57
2014-05-29,82
2014-05-30,80
2014-05-31,81
2014-06-01,101
2014-06-02,71
2014-06-03,78
2014-06-04,90
2014-06-05,95
2014-06-06,82
2014-06-07,162
2014-06-08,94
2014-06-09,68
2014-06-10,66
2014-06-11,72
2014-06-12,90
2014-06-13,71
2014-06-14,150
2014-06-15,123
2014-06-16,82
2014-06-17,77
2014-06-18,92
2014-06-19,103
2014-06-20,90
2014-06-21,115
2014-06-22,81
2014-06-23,77
2014-06-24,64
2014-06-25,82
2014-06-26,83
2014-06-27,121
2014-06-28,108
2014-06-29,112
2014-06-30,91
2014-07-01,91
2014-07-02,98
2014-07-03,132
2014-07-04,161
2014-07-05,114
2014-07-06,97
2014-07-07,103
2014-07-08,87
2014-07-09,104
2014-07-10,119
2014-07-11,118
2014-07-12,155
2014-07-13,95
2014-07-14,104
2014-07-15,109
2014-07-16,105
2014-07-17,103
2014-07-18,146
2014-07-19,145
2014-07-20,135
2014-07-21,95
2014-07-22,112
2014-07-23,123
2014-07-24,132
2014-07-25,171
2014-07-26,0
2014-07-27,0
2014-07-28,80
2014-07-29,106
2014-07-30,127
2014-07-31,107
2014-08-01,145
2014-08-02,157
2014-08-03,178
2014-08-04,121
2014-08-05,108
2014-08-06,118
2014-08-07,179
2014-08-08,209
2014-08-09,207
2014-08-10,162
2014-08-11,124
2014-08-12,125
2014-08-13,104
2014-08-14,98
2014-08-15,148
2014-08-16,126
2014-08-17,75
2014-08-18,40
2014-08-19,71
2014-08-20,69
2014-08-21,108
2014-08-22,111
2014-08-23,123
2014-08-24,145
2014-08-25,97
2014-08-26,93
2014-08-27,96
2014-08-28,84
2014-08-29,105
2014-08-30,120
2014-08-31,127
2014-09-01,165
2014-09-02,95
2014-09-03,120
2014-09-04,92
2014-09-05,121
2014-09-06,152
2014-09-07,112
2014-09-08,90
2014-09-09,88
2014-09-10,121
2014-09-11,95
2014-09-12,85
2014-09-13,150
2014-09-14,119
2014-09-15,70
2014-09-16,80
2014-09-17,84
2014-09-18,64
2014-09-19,87
2014-09-20,128
2014-09-21,136
2014-09-22,62
2014-09-23,82
2014-09-24,81
2014-09-25,77
2014-09-26,92
2014-09-27,134
2014-09-28,120
2014-09-29,73
2014-09-30,73
2014-10-01,87
2014-10-02,78
2014-10-03,111
2014-10-04,122
2014-10-05,117
2014-10-06,73
2014-10-07,80
2014-10-08,103
2014-10-09,108
2014-10-10,101
2014-10-11,127
2014-10-12,113
2014-10-13,53
2014-10-14,75
2014-10-15,70
2014-10-16,57
2014-10-17,75
2014-10-18,112
2014-10-19,95
2014-10-20,81
2014-10-21,70
2014-10-22,68
2014-10-23,93
2014-10-24,87
2014-10-25,110
2014-10-26,121
2014-10-27,75
2014-10-28,82
2014-10-29,79
2014-10-30,88
2014-10-31,92
2014-11-01,103
2014-11-02,87
2014-11-03,62
2014-11-04,80
2014-11-05,67
2014-11-06,87
2014-11-07,102
2014-11-08,108
2014-11-09,123
2014-11-10,67
2014-11-11,70
2014-11-12,66
2014-11-13,81
2014-11-14,103
2014-11-15,140
2014-11-16,126
2014-11-17,90
2014-11-18,66
2014-11-19,72
2014-11-20,71
2014-11-21,89
2014-11-22,124
2014-11-23,109
2014-11-24,79
2014-11-25,79
2014-11-26,83
2014-11-27,157
2014-11-28,86
2014-11-29,70
2014-11-30,111
2014-12-01,91
2014-12-02,85
2014-12-03,79
2014-12-04,66
2014-12-05,85
2014-12-06,105
2014-12-07,123
2014-12-08,83
2014-12-09,84
2014-12-10,74
2014-12-11,81
2014-12-12,100
2014-12-13,147
2014-12-14,159
2014-12-15,127
2014-12-16,99
2014-12-17,90
2014-12-18,110
2014-12-19,108
2014-12-20,125
2014-12-21,140
2014-12-22,133
2014-12-23,125
2014-12-24,158
2014-12-25,0
2014-12-26,138
2014-12-27,94
2014-12-28,68
2014-12-29,69
2014-12-30,70
2014-12-31,95
2015-01-01,59
2015-01-02,90
2015-01-03,103
2015-01-04,82
2015-01-05,80
2015-01-06,63
2015-01-07,51
2015-01-08,59
2015-01-09,56
2015-01-10,65
2015-01-11,73
2015-01-12,55
2015-01-13,60
2015-01-14,60
2015-01-15,63
2015-01-16,80
2015-01-17,100
2015-01-18,104
2015-01-19,60
2015-01-20,67
2015-01-21,58
2015-01-22,50
2015-01-23,68
2015-01-24,103
2015-01-25,108
2015-01-26,61
2015-01-27,72
2015-01-28,57
2015-01-29,68
2015-01-30,84
2015-01-31,109
2015-02-01,96
2015-02-02,65
2015-02-03,76
2015-02-04,97
2015-02-05,77
2015-02-06,116
2015-02-07,124
2015-02-08,119
2015-02-09,97
2015-02-10,80
2015-02-11,85
2015-02-12,98
2015-02-13,121
2015-02-14,125
2015-02-15,118
2015-02-16,74
2015-02-17,66
2015-02-18,77
2015-02-19,79
2015-02-20,82
2015-02-21,129
2015-02-22,119
2015-02-23,59
2015-02-24,77
2015-02-25,70
2015-02-26,69
2015-02-27,68
2015-02-28,100
2015-03-01,115
2015-03-02,59
2015-03-03,89
2015-03-04,79
2015-03-05,67
2015-03-06,59
2015-03-07,103
2015-03-08,74
2015-03-09,82
2015-03-10,65
2015-03-11,70
2015-03-12,79
2015-03-13,81
2015-03-14,111
2015-03-15,119
2015-03-16,76
2015-03-17,83
2015-03-18,69
2015-03-19,71
2015-03-20,106
2015-03-21,86
2015-03-22,91
2015-03-23,74
2015-03-24,1
2015-03-25,112
2015-03-26,60
2015-03-27,60
2015-03-28,125
2015-03-29,96
2015-03-30,71
2015-03-31,55
2015-04-01,91
2015-04-02,78
2015-04-03,126
2015-04-04,111
2015-04-05,113
2015-04-06,75
2015-04-07,69
2015-04-08,87
2015-04-09,62
2015-04-10,73
2015-04-11,88
2015-04-12,111
2015-04-13,78
2015-04-14,67
2015-04-15,65
2015-04-16,54
2015-04-17,64
2015-04-18,106
2015-04-19,112
2015-04-20,75
2015-04-21,67
2015-04-22,77
2015-04-23,68
2015-04-24,93
2015-04-25,108
2015-04-26,103
2015-04-27,63
2015-04-28,69
2015-04-29,63
2015-04-30,67
2015-05-01,63
