Date,demand
2013-06-26,23
2013-06-27,20
2013-06-28,26
2013-06-29,25
2013-06-30,20
2013-07-01,29
2013-07-02,26
2013-07-03,29
2013-07-04,18
2013-07-05,28
2013-07-06,20
2013-07-07,22
2013-07-08,18
2013-07-09,13
2013-07-10,25
2013-07-11,29
2013-07-12,24
2013-07-13,18
2013-07-14,12
2013-07-15,32
2013-07-16,23
2013-07-17,20
2013-07-18,33
2013-07-19,32
2013-07-20,22
2013-07-21,20
2013-07-22,25
2013-07-23,20
2013-07-24,20
2013-07-25,20
2013-07-26,27
2013-07-27,20
2013-07-28,20
2013-07-29,27
2013-07-30,25
2013-07-31,23
2013-08-01,26
2013-08-02,14
2013-08-03,10
2013-08-04,16
2013-08-05,22
2013-08-06,25
2013-08-07,28
2013-08-08,28
2013-08-09,32
2013-08-10,32
2013-08-11,18
2013-08-12,20
2013-08-13,35
2013-08-14,25
2013-08-15,24
2013-08-16,26
2013-08-17,26
2013-08-18,24
2013-08-19,22
2013-08-20,19
2013-08-21,25
2013-08-22,19
2013-08-23,33
2013-08-24,24
2013-08-25,25
2013-08-26,19
2013-08-27,22
2013-08-28,22
2013-08-29,22
2013-08-30,23
2013-08-31,27
2013-09-01,17
2013-09-02,27
2013-09-03,20
2013-09-04,30
2013-09-05,31
2013-09-06,17
2013-09-07,35
2013-09-08,16
2013-09-09,24
2013-09-10,12
2013-09-11,22
2013-09-12,22
2013-09-13,23
2013-09-14,25
2013-09-15,21
2013-09-16,17
2013-09-17,25
2013-09-18,28
2013-09-19,22
2013-09-20,34
2013-09-21,29
2013-09-22,17
2013-09-23,27
2013-09-24,18
2013-09-25,24
2013-09-26,17
2013-09-27,25
2013-09-28,35
2013-09-29,25
2013-09-30,18
2013-10-01,24
2013-10-02,24
2013-10-03,14
2013-10-04,33
2013-10-05,25
2013-10-06,19
2013-10-07,26
2013-10-08,24
2013-10-09,17
2013-10-10,18
2013-10-11,22
2013-10-12,27
2013-10-13,13
2013-10-14,15
2013-10-15,15
2013-10-16,23
2013-10-17,24
2013-10-18,24
2013-10-19,25
2013-10-20,16
2013-10-21,20
2013-10-22,26
2013-10-23,24
2013-10-24,21
2013-10-25,14
2013-10-26,19
2013-10-27,16
2013-10-28,15
2013-10-29,14
2013-10-30,24
2013-10-31,18
2013-11-01,20
2013-11-02,21
2013-11-03,28
2013-11-04,20
2013-11-05,20
2013-11-06,27
2013-11-07,19
2013-11-08,20
2013-11-09,25
2013-11-10,10
2013-11-11,19
2013-11-12,14
2013-11-13,25
2013-11-14,23
2013-11-15,21
2013-11-16,17
2013-11-17,17
2013-11-18,16
2013-11-19,20
2013-11-20,18
2013-11-21,16
2013-11-22,16
2013-11-23,19
2013-11-24,16
2013-11-25,26
2013-11-26,24
2013-11-27,28
2013-11-28,51
2013-11-29,28
2013-11-30,19
2013-12-01,21
2013-12-02,17
2013-12-03,17
2013-12-04,17
2013-12-05,15
2013-12-06,21
2013-12-07,13
2013-12-08,18
2013-12-09,18
2013-12-10,25
2013-12-11,16
2013-12-12,16
2013-12-13,22
2013-12-14,12
2013-12-15,19
2013-12-16,19
2013-12-17,27
2013-12-18,22
2013-12-19,22
2013-12-20,25
2013-12-21,17
2013-12-22,38
2013-12-23,30
2013-12-24,24
2013-12-25,0
2013-12-26,21
2013-12-27,16
2013-12-28,20
2013-12-29,12
2013-12-30,6
2013-12-31,20
2014-01-01,17
2014-01-02,13
2014-01-03,16
2014-01-04,24
2014-01-05,13
2014-01-06,20
2014-01-07,14
2014-01-08,18
2014-01-09,22
2014-01-10,16
2014-01-11,19
2014-01-12,11
2014-01-13,12
2014-01-14,10
2014-01-15,17
2014-01-16,14
2014-01-17,21
2014-01-18,19
2014-01-19,16
2014-01-20,15
2014-01-21,20
2014-01-22,17
2014-01-23,23
2014-01-24,20
2014-01-25,15
2014-01-26,17
2014-01-27,12
2014-01-28,16
2014-01-29,17
2014-01-30,19
2014-01-31,22
2014-02-01,33
2014-02-02,15
2014-02-03,18
2014-02-04,14
2014-02-05,19
2014-02-06,17
2014-02-07,13
2014-02-08,17
2014-02-09,19
2014-02-10,14
2014-02-11,22
2014-02-12,20
2014-02-13,20
2014-02-14,16
2014-02-15,11
2014-02-16,11
2014-02-17,14
2014-02-18,17
2014-02-19,20
2014-02-20,17
2014-02-21,20
2014-02-22,25
2014-02-23,15
2014-02-24,16
2014-02-25,17
2014-02-26,16
2014-02-27,17
2014-02-28,14
2014-03-01,18
2014-03-02,15
2014-03-03,17
2014-03-04,14
2014-03-05,15
2014-03-06,14
2014-03-07,15
2014-03-08,22
2014-03-09,18
2014-03-10,21
2014-03-11,16
2014-03-12,29
2014-03-13,15
2014-03-14,13
2014-03-15,21
2014-03-16,22
2014-03-17,18
2014-03-18,20
2014-03-19,15
2014-03-20,23
2014-03-21,13
2014-03-22,21
2014-03-23,23
2014-03-24,14
2014-03-25,16
2014-03-26,18
2014-03-27,20
2014-03-28,21
2014-03-29,17
2014-03-30,20
2014-03-31,15
2014-04-01,16
2014-04-02,15
2014-04-03,12
2014-04-04,23
2014-04-05,28
2014-04-06,13
2014-04-07,23
2014-04-08,20
2014-04-09,24
2014-04-10,24
2014-04-11,23
2014-04-12,18
2014-04-13,15
2014-04-14,23
2014-04-15,26
2014-04-16,25
2014-04-17,15
2014-04-18,18
2014-04-19,21
2014-04-20,17
2014-04-21,18
2014-04-22,10
2014-04-23,14
2014-04-24,16
2014-04-25,16
2014-04-26,21
2014-04-27,21
2014-04-28,13
2014-04-29,13
2014-04-30,15
2014-05-01,28
2014-05-02,15
2014-05-03,17
2014-05-04,27
2014-05-05,20
2014-05-06,19
2014-05-07,19
2014-05-08,19
2014-05-09,17
2014-05-10,19
2014-05-11,27
2014-05-12,18
2014-05-13,27
2014-05-14,20
2014-05-15,25
2014-05-16,31
2014-05-17,21
2014-05-18,22
2014-05-19,21
2014-05-20,13
2014-05-21,15
2014-05-22,16
2014-05-23,17
2014-05-24,18
2014-05-25,24
2014-05-26,9
2014-05-27,16
2014-05-28,11
2014-05-29,23
2014-05-30,9
2014-05-31,21
2014-06-01,24
2014-06-02,18
2014-06-03,17
2014-06-04,26
2014-06-05,16
2014-06-06,19
2014-06-07,27
2014-06-08,34
2014-06-09,20
2014-06-10,15
2014-06-11,12
2014-06-12,15
2014-06-13,26
2014-06-14,19
2014-06-15,23
2014-06-16,25
2014-06-17,20
2014-06-18,23
2014-06-19,17
2014-06-20,23
2014-06-21,23
2014-06-22,20
2014-06-23,17
2014-06-24,23
2014-06-25,15
2014-06-26,25
2014-06-27,24
2014-06-28,33
2014-06-29,25
2014-06-30,17
2014-07-01,19
2014-07-02,27
2014-07-03,25
2014-07-04,29
2014-07-05,24
2014-07-06,21
2014-07-07,20
2014-07-08,16
2014-07-09,24
2014-07-10,28
2014-07-11,19
2014-07-12,17
2014-07-13,30
2014-07-14,22
2014-07-15,22
2014-07-16,15
2014-07-17,19
2014-07-18,32
2014-07-19,18
2014-07-20,28
2014-07-21,20
2014-07-22,22
2014-07-23,28
2014-07-24,21
2014-07-25,20
2014-07-26,0
2014-07-27,0
2014-07-28,12
2014-07-29,22
2014-07-30,23
2014-07-31,15
2014-08-01,34
2014-08-02,30
2014-08-03,15
2014-08-04,19
2014-08-05,27
2014-08-06,22
2014-08-07,19
2014-08-08,38
2014-08-09,30
2014-08-10,33
2014-08-11,21
2014-08-12,22
2014-08-13,27
2014-08-14,22
2014-08-15,9
2014-08-16,28
2014-08-17,28
2014-08-18,25
2014-08-19,27
2014-08-20,19
2014-08-21,20
2014-08-22,16
2014-08-23,18
2014-08-24,28
2014-08-25,19
2014-08-26,16
2014-08-27,13
2014-08-28,25
2014-08-29,38
2014-08-30,25
2014-08-31,28
2014-09-01,31
2014-09-02,27
2014-09-03,23
2014-09-04,17
2014-09-05,20
2014-09-06,31
2014-09-07,24
2014-09-08,14
2014-09-09,16
2014-09-10,24
2014-09-11,25
2014-09-12,23
2014-09-13,26
2014-09-14,21
2014-09-15,26
2014-09-16,20
2014-09-17,26
2014-09-18,11
2014-09-19,18
2014-09-20,29
2014-09-21,14
2014-09-22,21
2014-09-23,13
2014-09-24,19
2014-09-25,18
2014-09-26,12
2014-09-27,25
2014-09-28,12
2014-09-29,22
2014-09-30,23
2014-10-01,31
2014-10-02,17
2014-10-03,24
2014-10-04,30
2014-10-05,11
2014-10-06,20
2014-10-07,22
2014-10-08,18
2014-10-09,26
2014-10-10,16
2014-10-11,18
2014-10-12,17
2014-10-13,28
2014-10-14,15
2014-10-15,19
2014-10-16,19
2014-10-17,9
2014-10-18,15
2014-10-19,19
2014-10-20,17
2014-10-21,19
2014-10-22,21
2014-10-23,23
2014-10-24,25
2014-10-25,24
2014-10-26,16
2014-10-27,26
2014-10-28,20
2014-10-29,20
2014-10-30,24
2014-10-31,20
2014-11-01,27
2014-11-02,22
2014-11-03,22
2014-11-04,24
2014-11-05,25
2014-11-06,17
2014-11-07,24
2014-11-08,18
2014-11-09,22
2014-11-10,21
2014-11-11,17
2014-11-12,18
2014-11-13,19
2014-11-14,17
2014-11-15,25
2014-11-16,18
2014-11-17,27
2014-11-18,14
2014-11-19,19
2014-11-20,26
2014-11-21,15
2014-11-22,29
2014-11-23,19
2014-11-24,25
2014-11-25,18
2014-11-26,29
2014-11-27,28
2014-11-28,25
2014-11-29,18
2014-11-30,16
2014-12-01,18
2014-12-02,21
2014-12-03,12
2014-12-04,23
2014-12-05,25
2014-12-06,20
2014-12-07,25
2014-12-08,14
2014-12-09,25
2014-12-10,22
2014-12-11,16
2014-12-12,22
2014-12-13,23
2014-12-14,10
2014-12-15,21
2014-12-16,13
2014-12-17,13
2014-12-18,14
2014-12-19,15
2014-12-20,24
2014-12-21,31
2014-12-22,20
2014-12-23,20
2014-12-24,18
2014-12-25,0
2014-12-26,18
2014-12-27,18
2014-12-28,21
2014-12-29,18
2014-12-30,9
2014-12-31,24
2015-01-01,16
2015-01-02,18
2015-01-03,17
2015-01-04,12
2015-01-05,15
2015-01-06,12
2015-01-07,23
2015-01-08,18
2015-01-09,14
2015-01-10,19
2015-01-11,14
2015-01-12,20
2015-01-13,19
2015-01-14,18
2015-01-15,20
2015-01-16,8
2015-01-17,16
2015-01-18,20
2015-01-19,11
2015-01-20,19
2015-01-21,14
2015-01-22,9
2015-01-23,22
2015-01-24,18
2015-01-25,15
2015-01-26,18
2015-01-27,21
2015-01-28,26
2015-01-29,18
2015-01-30,19
2015-01-31,23
2015-02-01,12
2015-02-02,17
2015-02-03,13
2015-02-04,21
2015-02-05,14
2015-02-06,12
2015-02-07,14
2015-02-08,16
2015-02-09,15
2015-02-10,28
2015-02-11,9
2015-02-12,15
2015-02-13,20
2015-02-14,34
2015-02-15,21
2015-02-16,15
2015-02-17,12
2015-02-18,19
2015-02-19,19
2015-02-20,17
2015-02-21,13
2015-02-22,17
2015-02-23,12
2015-02-24,25
2015-02-25,21
2015-02-26,25
2015-02-27,16
2015-02-28,19
2015-03-01,16
2015-03-02,13
2015-03-03,16
2015-03-04,22
2015-03-05,17
2015-03-06,1
2015-03-07,1
2015-03-08,0
2015-03-09,19
2015-03-10,20
2015-03-11,13
2015-03-12,16
2015-03-13,10
2015-03-14,25
2015-03-15,16
2015-03-16,15
2015-03-17,15
2015-03-18,15
2015-03-19,12
2015-03-20,24
2015-03-21,20
2015-03-22,20
2015-03-23,15
2015-03-24,17
2015-03-25,11
2015-03-26,20
2015-03-27,14
2015-03-28,20
2015-03-29,11
2015-03-30,14
2015-03-31,14
2015-04-01,17
2015-04-02,14
2015-04-03,17
2015-04-04,28
2015-04-05,21
2015-04-06,13
2015-04-07,16
2015-04-08,7
2015-04-09,7
2015-04-10,17
2015-04-11,21
2015-04-12,27
2015-04-13,19
2015-04-14,19
2015-04-15,18
2015-04-16,23
2015-04-17,23
2015-04-18,24
2015-04-19,15
2015-04-20,24
2015-04-21,9
2015-04-22,11
2015-04-23,17
2015-04-24,20
2015-04-25,21
2015-04-26,11
2015-04-27,28
2015-04-28,19
2015-04-29,14
2015-04-30,20
2015-05-01,21
