Date,demand
2011-09-21,90
2011-09-22,57
2011-09-23,64
2011-09-24,86
2011-09-25,108
2011-09-26,58
2011-09-27,47
2011-09-28,61
2011-09-29,52
2011-09-30,65
2011-10-01,79
2011-10-02,97
2011-10-03,88
2011-10-04,58
2011-10-05,62
2011-10-06,59
2011-10-07,86
2011-10-08,91
2011-10-09,69
2011-10-10,57
2011-10-11,72
2011-10-12,83
2011-10-13,55
2011-10-14,67
2011-10-15,90
2011-10-16,96
2011-10-17,59
2011-10-18,50
2011-10-19,56
2011-10-20,47
2011-10-21,62
2011-10-22,73
2011-10-23,51
2011-10-24,57
2011-10-25,64
2011-10-26,69
2011-10-27,52
2011-10-28,69
2011-10-29,72
2011-10-30,72
2011-10-31,60
2011-11-01,50
2011-11-02,62
2011-11-03,52
2011-11-04,73
2011-11-05,85
2011-11-06,85
2011-11-07,81
2011-11-08,46
2011-11-09,51
2011-11-10,69
2011-11-11,53
2011-11-12,55
2011-11-13,100
2011-11-14,73
2011-11-15,58
2011-11-16,65
2011-11-17,52
2011-11-18,41
2011-11-19,64
2011-11-20,66
2011-11-21,60
2011-11-22,59
2011-11-23,65
2011-11-24,61
2011-11-25,114
2011-11-26,38
2011-11-27,60
2011-11-28,46
2011-11-29,30
2011-11-30,42
2011-12-01,54
2011-12-02,68
2011-12-03,77
2011-12-04,85
2011-12-05,52
2011-12-06,50
2011-12-07,47
2011-12-08,52
2011-12-09,66
2011-12-10,72
2011-12-11,80
2011-12-12,68
2011-12-13,51
2011-12-14,62
2011-12-15,82
2011-12-16,72
2011-12-17,93
2011-12-18,70
2011-12-19,74
2011-12-20,66
2011-12-21,64
2011-12-22,71
2011-12-23,91
2011-12-24,81
2011-12-25,0
2011-12-26,76
2011-12-27,55
2011-12-28,54
2011-12-29,52
2011-12-30,55
2011-12-31,51
2012-01-01,42
2012-01-02,58
2012-01-03,56
2012-01-04,54
2012-01-05,37
2012-01-06,47
2012-01-07,68
2012-01-08,51
2012-01-09,44
2012-01-10,36
2012-01-11,69
2012-01-12,32
2012-01-13,54
2012-01-14,56
2012-01-15,58
2012-01-16,43
2012-01-17,41
2012-01-18,40
2012-01-19,45
2012-01-20,52
2012-01-21,55
2012-01-22,61
2012-01-23,51
2012-01-24,21
2012-01-25,35
2012-01-26,37
2012-01-27,58
2012-01-28,52
2012-01-29,56
2012-01-30,47
2012-01-31,48
2012-02-01,60
2012-02-02,76
2012-02-03,66
2012-02-04,86
2012-02-05,81
2012-02-06,57
2012-02-07,64
2012-02-08,65
2012-02-09,59
2012-02-10,68
2012-02-11,89
2012-02-12,88
2012-02-13,85
2012-02-14,81
2012-02-15,61
2012-02-16,20
2012-02-17,0
2012-02-18,75
2012-02-19,74
2012-02-20,65
2012-02-21,58
2012-02-22,54
2012-02-23,61
2012-02-24,50
2012-02-25,79
2012-02-26,84
2012-02-27,54
2012-02-28,60
2012-02-29,54
2012-03-01,57
2012-03-02,63
2012-03-03,61
2012-03-04,66
2012-03-05,54
2012-03-06,57
2012-03-07,45
2012-03-08,52
2012-03-09,49
2012-03-10,74
2012-03-11,68
2012-03-12,57
2012-03-13,71
2012-03-14,52
2012-03-15,60
2012-03-16,64
2012-03-17,59
2012-03-18,62
2012-03-19,67
2012-03-20,28
2012-03-21,45
2012-03-22,64
2012-03-23,61
2012-03-24,83
2012-03-25,77
2012-03-26,59
2012-03-27,76
2012-03-28,49
2012-03-29,48
2012-03-30,67
2012-03-31,91
2012-04-01,104
2012-04-02,67
2012-04-03,61
2012-04-04,91
2012-04-05,74
2012-04-06,91
2012-04-07,96
2012-04-08,135
2012-04-09,71
2012-04-10,62
2012-04-11,79
2012-04-12,56
2012-04-13,67
2012-04-14,75
2012-04-15,80
2012-04-16,50
2012-04-17,69
2012-04-18,72
2012-04-19,75
2012-04-20,59
2012-04-21,75
2012-04-22,93
2012-04-23,55
2012-04-24,63
2012-04-25,71
2012-04-26,70
2012-04-27,72
2012-04-28,70
2012-04-29,89
2012-04-30,55
2012-05-01,65
2012-05-02,60
2012-05-03,70
2012-05-04,63
2012-05-05,82
2012-05-06,105
2012-05-07,64
2012-05-08,49
2012-05-09,75
2012-05-10,68
2012-05-11,70
2012-05-12,112
2012-05-13,90
2012-05-14,71
2012-05-15,59
2012-05-16,60
2012-05-17,81
2012-05-18,57
2012-05-19,88
2012-05-20,113
2012-05-21,63
2012-05-22,61
2012-05-23,53
2012-05-24,80
2012-05-25,90
2012-05-26,99
2012-05-27,87
2012-05-28,72
2012-05-29,64
2012-05-30,57
2012-05-31,60
2012-06-01,92
2012-06-02,107
2012-06-03,116
2012-06-04,80
2012-06-05,57
2012-06-06,60
2012-06-07,72
2012-06-08,46
2012-06-09,101
2012-06-10,98
2012-06-11,61
2012-06-12,84
2012-06-13,62
2012-06-14,71
2012-06-15,98
2012-06-16,71
2012-06-17,96
2012-06-18,65
2012-06-19,62
2012-06-20,52
2012-06-21,68
2012-06-22,73
2012-06-23,97
2012-06-24,94
2012-06-25,65
2012-06-26,79
2012-06-27,53
2012-06-28,51
2012-06-29,76
2012-06-30,66
2012-07-01,80
2012-07-02,67
2012-07-03,66
2012-07-04,64
2012-07-05,76
2012-07-06,79
2012-07-07,100
2012-07-08,84
2012-07-09,67
2012-07-10,54
2012-07-11,52
2012-07-12,58
2012-07-13,78
2012-07-14,94
2012-07-15,103
2012-07-16,51
2012-07-17,58
2012-07-18,53
2012-07-19,63
2012-07-20,73
2012-07-21,94
2012-07-22,84
2012-07-23,59
2012-07-24,61
2012-07-25,72
2012-07-26,64
2012-07-27,80
2012-07-28,94
2012-07-29,72
2012-07-30,70
2012-07-31,59
2012-08-01,77
2012-08-02,80
2012-08-03,78
2012-08-04,107
2012-08-05,73
2012-08-06,83
2012-08-07,91
2012-08-08,59
2012-08-09,93
2012-08-10,72
2012-08-11,114
2012-08-12,118
2012-08-13,81
2012-08-14,67
2012-08-15,87
2012-08-16,87
2012-08-17,82
2012-08-18,109
2012-08-19,111
2012-08-20,82
2012-08-21,83
2012-08-22,66
2012-08-23,84
2012-08-24,76
2012-08-25,95
2012-08-26,157
2012-08-27,91
2012-08-28,83
2012-08-29,51
2012-08-30,14
2012-08-31,68
2012-09-01,108
2012-09-02,100
2012-09-03,92
2012-09-04,92
2012-09-05,74
2012-09-06,75
2012-09-07,73
2012-09-08,76
2012-09-09,94
2012-09-10,68
2012-09-11,50
2012-09-12,73
2012-09-13,69
2012-09-14,64
2012-09-15,124
2012-09-16,93
2012-09-17,58
2012-09-18,52
2012-09-19,61
2012-09-20,52
2012-09-21,82
2012-09-22,79
2012-09-23,77
2012-09-24,80
2012-09-25,64
2012-09-26,71
2012-09-27,58
2012-09-28,62
2012-09-29,69
2012-09-30,87
2012-10-01,75
2012-10-02,55
2012-10-03,68
2012-10-04,76
2012-10-05,77
2012-10-06,107
2012-10-07,98
2012-10-08,69
2012-10-09,73
2012-10-10,62
2012-10-11,67
2012-10-12,100
2012-10-13,103
2012-10-14,88
2012-10-15,85
2012-10-16,55
2012-10-17,69
2012-10-18,71
2012-10-19,80
2012-10-20,112
2012-10-21,84
2012-10-22,81
2012-10-23,75
2012-10-24,54
2012-10-25,55
2012-10-26,60
2012-10-27,73
2012-10-28,67
2012-10-29,44
2012-10-30,64
2012-10-31,53
2012-11-01,65
2012-11-02,63
2012-11-03,91
2012-11-04,82
2012-11-05,80
2012-11-06,43
2012-11-07,57
2012-11-08,67
2012-11-09,64
2012-11-10,89
2012-11-11,89
2012-11-12,59
2012-11-13,45
2012-11-14,62
2012-11-15,56
2012-11-16,61
2012-11-17,89
2012-11-18,93
2012-11-19,66
2012-11-20,62
2012-11-21,83
2012-11-22,136
2012-11-23,102
2012-11-24,78
2012-11-25,79
2012-11-26,59
2012-11-27,41
2012-11-28,37
2012-11-29,56
2012-11-30,72
2012-12-01,95
2012-12-02,104
2012-12-03,72
2012-12-04,51
2012-12-05,49
2012-12-06,61
2012-12-07,78
2012-12-08,102
2012-12-09,88
2012-12-10,63
2012-12-11,46
2012-12-12,64
2012-12-13,71
2012-12-14,117
2012-12-15,107
2012-12-16,100
2012-12-17,57
2012-12-18,75
2012-12-19,83
2012-12-20,68
2012-12-21,65
2012-12-22,105
2012-12-23,114
2012-12-24,86
2012-12-25,0
2012-12-26,74
2012-12-27,48
2012-12-28,58
2012-12-29,74
2012-12-30,52
2012-12-31,53
2013-01-01,51
2013-01-02,40
2013-01-03,46
2013-01-04,35
2013-01-05,83
2013-01-06,63
2013-01-07,57
2013-01-08,36
2013-01-09,49
2013-01-10,57
2013-01-11,71
2013-01-12,78
2013-01-13,55
2013-01-14,47
2013-01-15,49
2013-01-16,55
2013-01-17,55
2013-01-18,61
2013-01-19,86
2013-01-20,71
2013-01-21,52
2013-01-22,43
2013-01-23,57
2013-01-24,58
2013-01-25,36
2013-01-26,67
2013-01-27,53
2013-01-28,51
2013-01-29,47
2013-01-30,39
2013-01-31,51
2013-02-01,56
2013-02-02,86
2013-02-03,85
2013-02-04,45
2013-02-05,55
2013-02-06,61
2013-02-07,62
2013-02-08,66
2013-02-09,90
2013-02-10,58
2013-02-11,68
2013-02-12,27
2013-02-13,0
2013-02-14,0
2013-02-15,39
2013-02-16,85
2013-02-17,84
2013-02-18,75
2013-02-19,60
2013-02-20,44
2013-02-21,49
2013-02-22,37
2013-02-23,58
2013-02-24,73
2013-02-25,45
2013-02-26,57
2013-02-27,54
2013-02-28,42
2013-03-01,62
2013-03-02,67
2013-03-03,89
2013-03-04,52
2013-03-05,43
2013-03-06,81
2013-03-07,51
2013-03-08,29
2013-03-09,70
2013-03-10,50
2013-03-11,46
2013-03-12,53
2013-03-13,4
2013-03-14,0
2013-03-15,0
2013-03-16,0
2013-03-17,0
2013-03-18,0
2013-03-19,0
2013-03-20,26
2013-03-21,41
2013-03-22,34
2013-03-23,56
2013-03-24,61
2013-03-25,49
2013-03-26,44
2013-03-27,53
2013-03-28,40
2013-03-29,68
2013-03-30,76
2013-03-31,90
2013-04-01,59
2013-04-02,38
2013-04-03,32
2013-04-04,35
2013-04-05,49
2013-04-06,55
2013-04-07,61
2013-04-08,47
2013-04-09,46
2013-04-10,46
2013-04-11,43
2013-04-12,51
2013-04-13,73
2013-04-14,56
2013-04-15,57
2013-04-16,28
2013-04-17,51
2013-04-18,34
2013-04-19,51
2013-04-20,65
2013-04-21,53
2013-04-22,45
2013-04-23,42
2013-04-24,34
2013-04-25,52
2013-04-26,41
2013-04-27,44
2013-04-28,63
2013-04-29,45
2013-04-30,43
2013-05-01,56
2013-05-02,30
2013-05-03,46
2013-05-04,84
2013-05-05,67
2013-05-06,55
2013-05-07,54
2013-05-08,45
2013-05-09,48
2013-05-10,47
2013-05-11,49
2013-05-12,78
2013-05-13,64
2013-05-14,47
2013-05-15,35
2013-05-16,50
2013-05-17,57
2013-05-18,69
2013-05-19,69
2013-05-20,47
2013-05-21,43
2013-05-22,46
2013-05-23,57
2013-05-24,48
2013-05-25,64
2013-05-26,54
2013-05-27,43
2013-05-28,51
2013-05-29,36
2013-05-30,40
2013-05-31,49
2013-06-01,88
2013-06-02,53
2013-06-03,69
2013-06-04,63
2013-06-05,58
2013-06-06,61
2013-06-07,47
2013-06-08,51
2013-06-09,65
2013-06-10,67
2013-06-11,68
2013-06-12,67
2013-06-13,65
2013-06-14,68
2013-06-15,83
2013-06-16,52
2013-06-17,48
2013-06-18,55
2013-06-19,39
2013-06-20,50
2013-06-21,70
2013-06-22,65
2013-06-23,72
2013-06-24,46
2013-06-25,49
2013-06-26,55
2013-06-27,48
2013-06-28,55
2013-06-29,69
2013-06-30,67
2013-07-01,62
2013-07-02,47
2013-07-03,33
2013-07-04,60
2013-07-05,65
2013-07-06,83
2013-07-07,62
2013-07-08,32
2013-07-09,53
2013-07-10,40
2013-07-11,54
2013-07-12,77
2013-07-13,66
2013-07-14,64
2013-07-15,48
2013-07-16,45
2013-07-17,47
2013-07-18,45
2013-07-19,31
2013-07-20,61
2013-07-21,49
2013-07-22,50
2013-07-23,37
2013-07-24,36
2013-07-25,42
2013-07-26,46
2013-07-27,68
2013-07-28,81
2013-07-29,68
2013-07-30,52
2013-07-31,49
2013-08-01,51
2013-08-02,60
2013-08-03,81
2013-08-04,103
2013-08-05,60
2013-08-06,62
2013-08-07,52
2013-08-08,57
2013-08-09,70
2013-08-10,72
2013-08-11,73
2013-08-12,37
2013-08-13,64
2013-08-14,60
2013-08-15,73
2013-08-16,36
2013-08-17,82
2013-08-18,73
2013-08-19,62
2013-08-20,57
2013-08-21,60
2013-08-22,61
2013-08-23,47
2013-08-24,112
2013-08-25,100
2013-08-26,39
2013-08-27,51
2013-08-28,51
2013-08-29,44
2013-08-30,53
2013-08-31,74
2013-09-01,80
2013-09-02,72
2013-09-03,33
2013-09-04,44
2013-09-05,42
2013-09-06,28
2013-09-07,43
2013-09-08,54
2013-09-09,27
2013-09-10,44
2013-09-11,55
2013-09-12,48
2013-09-13,62
2013-09-14,88
2013-09-15,69
2013-09-16,46
2013-09-17,51
2013-09-18,44
2013-09-19,28
2013-09-20,31
2013-09-21,47
2013-09-22,52
2013-09-23,40
2013-09-24,41
2013-09-25,40
2013-09-26,30
2013-09-27,30
2013-09-28,52
2013-09-29,44
2013-09-30,39
2013-10-01,44
2013-10-02,32
2013-10-03,45
2013-10-04,38
2013-10-05,60
2013-10-06,54
2013-10-07,32
2013-10-08,20
2013-10-09,24
2013-10-10,34
2013-10-11,47
2013-10-12,72
2013-10-13,68
2013-10-14,61
2013-10-15,48
2013-10-16,56
2013-10-17,53
2013-10-18,58
2013-10-19,73
2013-10-20,68
2013-10-21,42
2013-10-22,45
2013-10-23,51
2013-10-24,50
2013-10-25,58
2013-10-26,72
2013-10-27,54
2013-10-28,57
2013-10-29,47
2013-10-30,62
2013-10-31,38
2013-11-01,61
2013-11-02,47
2013-11-03,69
2013-11-04,40
2013-11-05,56
2013-11-06,43
2013-11-07,43
2013-11-08,34
2013-11-09,83
2013-11-10,55
2013-11-11,52
2013-11-12,57
2013-11-13,55
2013-11-14,35
2013-11-15,43
2013-11-16,65
2013-11-17,77
2013-11-18,69
2013-11-19,50
2013-11-20,38
2013-11-21,38
2013-11-22,28
2013-11-23,43
2013-11-24,63
2013-11-25,53
2013-11-26,40
2013-11-27,56
2013-11-28,98
2013-11-29,84
2013-11-30,74
2013-12-01,72
2013-12-02,43
2013-12-03,82
2013-12-04,58
2013-12-05,44
2013-12-06,47
2013-12-07,73
2013-12-08,63
2013-12-09,49
2013-12-10,50
2013-12-11,60
2013-12-12,46
2013-12-13,41
2013-12-14,45
2013-12-15,64
2013-12-16,44
2013-12-17,56
2013-12-18,74
2013-12-19,79
2013-12-20,54
2013-12-21,50
2013-12-22,56
2013-12-23,66
2013-12-24,69
2013-12-25,0
2013-12-26,50
2013-12-27,42
2013-12-28,58
2013-12-29,70
2013-12-30,48
2013-12-31,37
2014-01-01,39
2014-01-02,36
2014-01-03,45
2014-01-04,60
2014-01-05,41
2014-01-06,30
2014-01-07,46
2014-01-08,18
2014-01-09,37
2014-01-10,40
2014-01-11,67
2014-01-12,46
2014-01-13,28
2014-01-14,37
2014-01-15,28
2014-01-16,47
2014-01-17,45
2014-01-18,20
2014-01-19,43
2014-01-20,38
2014-01-21,29
2014-01-22,23
2014-01-23,33
2014-01-24,21
2014-01-25,44
2014-01-26,51
2014-01-27,20
2014-01-28,26
2014-01-29,24
2014-01-30,30
2014-01-31,42
2014-02-01,53
2014-02-02,55
2014-02-03,49
2014-02-04,30
2014-02-05,24
2014-02-06,28
2014-02-07,39
2014-02-08,37
2014-02-09,73
2014-02-10,52
2014-02-11,37
2014-02-12,49
2014-02-13,65
2014-02-14,68
2014-02-15,61
2014-02-16,61
2014-02-17,46
2014-02-18,44
2014-02-19,34
2014-02-20,49
2014-02-21,41
2014-02-22,37
2014-02-23,73
2014-02-24,33
2014-02-25,40
2014-02-26,27
2014-02-27,39
2014-02-28,43
2014-03-01,69
2014-03-02,49
2014-03-03,35
2014-03-04,25
2014-03-05,42
2014-03-06,44
2014-03-07,49
2014-03-08,43
2014-03-09,50
2014-03-10,58
2014-03-11,53
2014-03-12,44
2014-03-13,60
2014-03-14,49
2014-03-15,48
2014-03-16,70
2014-03-17,48
2014-03-18,51
2014-03-19,36
2014-03-20,44
2014-03-21,43
2014-03-22,56
2014-03-23,62
2014-03-24,28
2014-03-25,40
2014-03-26,26
2014-03-27,16
2014-03-28,50
2014-03-29,53
2014-03-30,66
2014-03-31,33
2014-04-01,54
2014-04-02,37
2014-04-03,48
2014-04-04,41
2014-04-05,63
2014-04-06,62
2014-04-07,39
2014-04-08,47
2014-04-09,39
2014-04-10,44
2014-04-11,55
2014-04-12,60
2014-04-13,61
2014-04-14,47
2014-04-15,50
2014-04-16,43
2014-04-17,45
2014-04-18,51
2014-04-19,61
2014-04-20,104
2014-04-21,44
2014-04-22,54
2014-04-23,58
2014-04-24,51
2014-04-25,47
2014-04-26,47
2014-04-27,70
2014-04-28,50
2014-04-29,40
2014-04-30,37
2014-05-01,52
2014-05-02,37
2014-05-03,67
2014-05-04,69
2014-05-05,61
2014-05-06,52
2014-05-07,53
2014-05-08,51
2014-05-09,61
2014-05-10,77
2014-05-11,60
2014-05-12,49
2014-05-13,46
2014-05-14,38
2014-05-15,36
2014-05-16,45
2014-05-17,59
2014-05-18,45
2014-05-19,46
2014-05-20,56
2014-05-21,57
2014-05-22,49
2014-05-23,55
2014-05-24,63
2014-05-25,68
2014-05-26,30
2014-05-27,40
2014-05-28,45
2014-05-29,34
2014-05-30,50
2014-05-31,52
2014-06-01,83
2014-06-02,46
2014-06-03,40
2014-06-04,56
2014-06-05,67
2014-06-06,54
2014-06-07,56
2014-06-08,67
2014-06-09,52
2014-06-10,48
2014-06-11,44
2014-06-12,34
2014-06-13,52
2014-06-14,56
2014-06-15,50
2014-06-16,67
2014-06-17,41
2014-06-18,46
2014-06-19,56
2014-06-20,52
2014-06-21,58
2014-06-22,66
2014-06-23,40
2014-06-24,39
2014-06-25,30
2014-06-26,20
2014-06-27,34
2014-06-28,39
2014-06-29,51
2014-06-30,61
2014-07-01,61
2014-07-02,56
2014-07-03,56
2014-07-04,61
2014-07-05,54
2014-07-06,72
2014-07-07,44
2014-07-08,49
2014-07-09,41
2014-07-10,34
2014-07-11,18
2014-07-12,62
2014-07-13,72
2014-07-14,62
2014-07-15,73
2014-07-16,56
2014-07-17,44
2014-07-18,62
2014-07-19,93
2014-07-20,103
2014-07-21,60
2014-07-22,56
2014-07-23,51
2014-07-24,60
2014-07-25,92
2014-07-26,63
2014-07-27,94
2014-07-28,78
2014-07-29,50
2014-07-30,66
2014-07-31,74
2014-08-01,89
2014-08-02,100
2014-08-03,77
2014-08-04,66
2014-08-05,94
2014-08-06,60
2014-08-07,72
2014-08-08,89
2014-08-09,106
2014-08-10,99
2014-08-11,81
2014-08-12,49
2014-08-13,61
2014-08-14,54
2014-08-15,60
2014-08-16,74
2014-08-17,76
2014-08-18,43
2014-08-19,43
2014-08-20,45
2014-08-21,45
2014-08-22,70
2014-08-23,108
2014-08-24,112
2014-08-25,64
2014-08-26,54
2014-08-27,51
2014-08-28,59
2014-08-29,63
2014-08-30,85
2014-08-31,78
2014-09-01,91
2014-09-02,80
2014-09-03,74
2014-09-04,78
2014-09-05,69
2014-09-06,72
2014-09-07,61
2014-09-08,60
2014-09-09,60
2014-09-10,61
2014-09-11,50
2014-09-12,44
2014-09-13,62
2014-09-14,74
2014-09-15,59
2014-09-16,51
2014-09-17,34
2014-09-18,44
2014-09-19,75
2014-09-20,75
2014-09-21,93
2014-09-22,35
2014-09-23,36
2014-09-24,38
2014-09-25,60
2014-09-26,43
2014-09-27,62
2014-09-28,72
2014-09-29,43
2014-09-30,41
2014-10-01,78
2014-10-02,49
2014-10-03,49
2014-10-04,69
2014-10-05,72
2014-10-06,39
2014-10-07,46
2014-10-08,47
2014-10-09,57
2014-10-10,69
2014-10-11,73
2014-10-12,63
2014-10-13,56
2014-10-14,51
2014-10-15,57
2014-10-16,53
2014-10-17,51
2014-10-18,79
2014-10-19,79
2014-10-20,76
2014-10-21,62
2014-10-22,48
2014-10-23,77
2014-10-24,71
2014-10-25,75
2014-10-26,66
2014-10-27,50
2014-10-28,60
2014-10-29,66
2014-10-30,68
2014-10-31,76
2014-11-01,76
2014-11-02,58
2014-11-03,49
2014-11-04,37
2014-11-05,31
2014-11-06,45
2014-11-07,57
2014-11-08,71
2014-11-09,66
2014-11-10,42
2014-11-11,54
2014-11-12,37
2014-11-13,37
2014-11-14,49
2014-11-15,52
2014-11-16,46
2014-11-17,49
2014-11-18,34
2014-11-19,43
2014-11-20,25
2014-11-21,43
2014-11-22,50
2014-11-23,70
2014-11-24,50
2014-11-25,43
2014-11-26,54
2014-11-27,77
2014-11-28,75
2014-11-29,58
2014-11-30,54
2014-12-01,43
2014-12-02,31
2014-12-03,45
2014-12-04,41
2014-12-05,54
2014-12-06,37
2014-12-07,53
2014-12-08,38
2014-12-09,31
2014-12-10,45
2014-12-11,47
2014-12-12,62
2014-12-13,64
2014-12-14,54
2014-12-15,65
2014-12-16,37
2014-12-17,35
2014-12-18,59
2014-12-19,56
2014-12-20,59
2014-12-21,80
2014-12-22,56
2014-12-23,66
2014-12-24,62
2014-12-25,0
2014-12-26,66
2014-12-27,48
2014-12-28,43
2014-12-29,38
2014-12-30,41
2014-12-31,46
2015-01-01,24
2015-01-02,38
2015-01-03,41
2015-01-04,36
2015-01-05,25
2015-01-06,44
2015-01-07,42
2015-01-08,32
2015-01-09,41
2015-01-10,38
2015-01-11,49
2015-01-12,39
2015-01-13,33
2015-01-14,29
2015-01-15,44
2015-01-16,35
2015-01-17,46
2015-01-18,55
2015-01-19,41
2015-01-20,23
2015-01-21,28
2015-01-22,27
2015-01-23,44
2015-01-24,54
2015-01-25,54
2015-01-26,37
2015-01-27,31
2015-01-28,41
2015-01-29,43
2015-01-30,39
2015-01-31,46
2015-02-01,56
2015-02-02,36
2015-02-03,37
2015-02-04,34
2015-02-05,41
2015-02-06,57
2015-02-07,57
2015-02-08,75
2015-02-09,46
2015-02-10,43
2015-02-11,46
2015-02-12,57
2015-02-13,39
2015-02-14,45
2015-02-15,51
2015-02-16,32
2015-02-17,43
2015-02-18,30
2015-02-19,48
2015-02-20,56
2015-02-21,74
2015-02-22,64
2015-02-23,35
2015-02-24,33
2015-02-25,39
2015-02-26,31
2015-02-27,35
2015-02-28,51
2015-03-01,50
2015-03-02,45
2015-03-03,41
2015-03-04,42
2015-03-05,23
2015-03-06,46
2015-03-07,72
2015-03-08,51
2015-03-09,39
2015-03-10,23
2015-03-11,39
2015-03-12,35
2015-03-13,54
2015-03-14,62
2015-03-15,45
2015-03-16,57
2015-03-17,35
2015-03-18,32
2015-03-19,51
2015-03-20,53
2015-03-21,49
2015-03-22,48
2015-03-23,34
2015-03-24,44
2015-03-25,42
2015-03-26,34
2015-03-27,35
2015-03-28,65
2015-03-29,48
2015-03-30,55
2015-03-31,44
2015-04-01,46
2015-04-02,45
2015-04-03,62
2015-04-04,64
2015-04-05,56
2015-04-06,51
2015-04-07,49
2015-04-08,42
2015-04-09,42
2015-04-10,29
2015-04-11,49
2015-04-12,56
2015-04-13,46
2015-04-14,39
2015-04-15,45
2015-04-16,36
2015-04-17,45
2015-04-18,58
2015-04-19,58
2015-04-20,29
2015-04-21,28
2015-04-22,38
2015-04-23,54
2015-04-24,27
2015-04-25,56
2015-04-26,51
2015-04-27,44
2015-04-28,32
2015-04-29,31
2015-04-30,31
2015-05-01,57
