Date,demand
2012-06-15,62
2012-06-16,74
2012-06-17,72
2012-06-18,67
2012-06-19,52
2012-06-20,58
2012-06-21,47
2012-06-22,63
2012-06-23,77
2012-06-24,48
2012-06-25,52
2012-06-26,45
2012-06-27,60
2012-06-28,40
2012-06-29,45
2012-06-30,63
2012-07-01,54
2012-07-02,61
2012-07-03,68
2012-07-04,99
2012-07-05,68
2012-07-06,73
2012-07-07,62
2012-07-08,62
2012-07-09,64
2012-07-10,55
2012-07-11,73
2012-07-12,69
2012-07-13,66
2012-07-14,60
2012-07-15,78
2012-07-16,62
2012-07-17,50
2012-07-18,57
2012-07-19,71
2012-07-20,66
2012-07-21,77
2012-07-22,72
2012-07-23,49
2012-07-24,61
2012-07-25,52
2012-07-26,46
2012-07-27,57
2012-07-28,56
2012-07-29,73
2012-07-30,68
2012-07-31,67
2012-08-01,58
2012-08-02,63
2012-08-03,84
2012-08-04,65
2012-08-05,90
2012-08-06,76
2012-08-07,62
2012-08-08,68
2012-08-09,80
2012-08-10,81
2012-08-11,103
2012-08-12,92
2012-08-13,72
2012-08-14,90
2012-08-15,70
2012-08-16,84
2012-08-17,67
2012-08-18,80
2012-08-19,86
2012-08-20,64
2012-08-21,58
2012-08-22,66
2012-08-23,59
2012-08-24,59
2012-08-25,65
2012-08-26,72
2012-08-27,59
2012-08-28,51
2012-08-29,56
2012-08-30,69
2012-08-31,54
2012-09-01,88
2012-09-02,85
2012-09-03,103
2012-09-04,59
2012-09-05,60
2012-09-06,50
2012-09-07,66
2012-09-08,81
2012-09-09,88
2012-09-10,57
2012-09-11,52
2012-09-12,60
2012-09-13,55
2012-09-14,76
2012-09-15,75
2012-09-16,86
2012-09-17,55
2012-09-18,48
2012-09-19,44
2012-09-20,56
2012-09-21,56
2012-09-22,82
2012-09-23,85
2012-09-24,60
2012-09-25,60
2012-09-26,56
2012-09-27,45
2012-09-28,47
2012-09-29,80
2012-09-30,93
2012-10-01,57
2012-10-02,78
2012-10-03,64
2012-10-04,65
2012-10-05,61
2012-10-06,83
2012-10-07,71
2012-10-08,52
2012-10-09,64
2012-10-10,60
2012-10-11,44
2012-10-12,57
2012-10-13,82
2012-10-14,78
2012-10-15,58
2012-10-16,60
2012-10-17,59
2012-10-18,78
2012-10-19,71
2012-10-20,68
2012-10-21,53
2012-10-22,56
2012-10-23,56
2012-10-24,49
2012-10-25,55
2012-10-26,69
2012-10-27,70
2012-10-28,100
2012-10-29,59
2012-10-30,59
2012-10-31,52
2012-11-01,71
2012-11-02,69
2012-11-03,92
2012-11-04,79
2012-11-05,72
2012-11-06,60
2012-11-07,58
2012-11-08,65
2012-11-09,74
2012-11-10,77
2012-11-11,79
2012-11-12,53
2012-11-13,53
2012-11-14,46
2012-11-15,58
2012-11-16,50
2012-11-17,76
2012-11-18,87
2012-11-19,59
2012-11-20,73
2012-11-21,77
2012-11-22,98
2012-11-23,101
2012-11-24,63
2012-11-25,61
2012-11-26,46
2012-11-27,60
2012-11-28,40
2012-11-29,42
2012-11-30,68
2012-12-01,79
2012-12-02,79
2012-12-03,54
2012-12-04,77
2012-12-05,74
2012-12-06,71
2012-12-07,63
2012-12-08,82
2012-12-09,105
2012-12-10,83
2012-12-11,59
2012-12-12,61
2012-12-13,61
2012-12-14,65
2012-12-15,94
2012-12-16,106
2012-12-17,70
2012-12-18,74
2012-12-19,67
2012-12-20,90
2012-12-21,91
2012-12-22,140
2012-12-23,116
2012-12-24,101
2012-12-25,0
2012-12-26,77
2012-12-27,76
2012-12-28,72
2012-12-29,78
2012-12-30,69
2012-12-31,49
2013-01-01,50
2013-01-02,62
2013-01-03,65
2013-01-04,76
2013-01-05,84
2013-01-06,82
2013-01-07,67
2013-01-08,57
2013-01-09,42
2013-01-10,56
2013-01-11,69
2013-01-12,67
2013-01-13,86
2013-01-14,41
2013-01-15,44
2013-01-16,46
2013-01-17,53
2013-01-18,53
2013-01-19,79
2013-01-20,81
2013-01-21,71
2013-01-22,71
2013-01-23,48
2013-01-24,54
2013-01-25,72
2013-01-26,65
2013-01-27,65
2013-01-28,49
2013-01-29,47
2013-01-30,44
2013-01-31,51
2013-02-01,64
2013-02-02,80
2013-02-03,83
2013-02-04,56
2013-02-05,64
2013-02-06,61
2013-02-07,67
2013-02-08,82
2013-02-09,89
2013-02-10,78
2013-02-11,69
2013-02-12,76
2013-02-13,94
2013-02-14,49
2013-02-15,64
2013-02-16,76
2013-02-17,85
2013-02-18,58
2013-02-19,48
2013-02-20,64
2013-02-21,68
2013-02-22,56
2013-02-23,81
2013-02-24,72
2013-02-25,52
2013-02-26,39
2013-02-27,52
2013-02-28,55
2013-03-01,73
2013-03-02,92
2013-03-03,84
2013-03-04,71
2013-03-05,77
2013-03-06,56
2013-03-07,58
2013-03-08,89
2013-03-09,100
2013-03-10,121
2013-03-11,67
2013-03-12,57
2013-03-13,55
2013-03-14,57
2013-03-15,84
2013-03-16,88
2013-03-17,69
2013-03-18,67
2013-03-19,58
2013-03-20,60
2013-03-21,56
2013-03-22,57
2013-03-23,78
2013-03-24,66
2013-03-25,51
2013-03-26,66
2013-03-27,49
2013-03-28,78
2013-03-29,55
2013-03-30,76
2013-03-31,36
2013-04-01,62
2013-04-02,70
2013-04-03,75
2013-04-04,61
2013-04-05,61
2013-04-06,68
2013-04-07,95
2013-04-08,44
2013-04-09,67
2013-04-10,68
2013-04-11,62
2013-04-12,64
2013-04-13,68
2013-04-14,74
2013-04-15,59
2013-04-16,66
2013-04-17,47
2013-04-18,47
2013-04-19,69
2013-04-20,90
2013-04-21,97
2013-04-22,96
2013-04-23,73
2013-04-24,60
2013-04-25,72
2013-04-26,59
2013-04-27,94
2013-04-28,90
2013-04-29,48
2013-04-30,42
2013-05-01,50
2013-05-02,71
2013-05-03,78
2013-05-04,64
2013-05-05,60
2013-05-06,36
2013-05-07,53
2013-05-08,68
2013-05-09,87
2013-05-10,67
2013-05-11,121
2013-05-12,86
2013-05-13,76
2013-05-14,80
2013-05-15,57
2013-05-16,63
2013-05-17,82
2013-05-18,68
2013-05-19,75
2013-05-20,83
2013-05-21,74
2013-05-22,45
2013-05-23,63
2013-05-24,79
2013-05-25,73
2013-05-26,72
2013-05-27,66
2013-05-28,59
2013-05-29,44
2013-05-30,52
2013-05-31,81
2013-06-01,104
2013-06-02,116
2013-06-03,55
2013-06-04,103
2013-06-05,55
2013-06-06,57
2013-06-07,96
2013-06-08,111
2013-06-09,100
2013-06-10,79
2013-06-11,73
2013-06-12,73
2013-06-13,62
2013-06-14,81
2013-06-15,79
2013-06-16,87
2013-06-17,76
2013-06-18,71
2013-06-19,56
2013-06-20,77
2013-06-21,67
2013-06-22,80
2013-06-23,90
2013-06-24,54
2013-06-25,67
2013-06-26,81
2013-06-27,75
2013-06-28,61
2013-06-29,105
2013-06-30,87
2013-07-01,90
2013-07-02,85
2013-07-03,94
2013-07-04,124
2013-07-05,72
2013-07-06,102
2013-07-07,87
2013-07-08,59
2013-07-09,91
2013-07-10,109
2013-07-11,87
2013-07-12,69
2013-07-13,90
2013-07-14,84
2013-07-15,82
2013-07-16,65
2013-07-17,57
2013-07-18,78
2013-07-19,78
2013-07-20,102
2013-07-21,109
2013-07-22,63
2013-07-23,50
2013-07-24,56
2013-07-25,64
2013-07-26,75
2013-07-27,98
2013-07-28,78
2013-07-29,69
2013-07-30,47
2013-07-31,44
2013-08-01,79
2013-08-02,72
2013-08-03,98
2013-08-04,82
2013-08-05,91
2013-08-06,68
2013-08-07,80
2013-08-08,93
2013-08-09,79
2013-08-10,87
2013-08-11,115
2013-08-12,87
2013-08-13,116
2013-08-14,82
2013-08-15,99
2013-08-16,95
2013-08-17,109
2013-08-18,118
2013-08-19,94
2013-08-20,84
2013-08-21,59
2013-08-22,48
2013-08-23,67
2013-08-24,75
2013-08-25,105
2013-08-26,64
2013-08-27,63
2013-08-28,67
2013-08-29,63
2013-08-30,72
2013-08-31,69
2013-09-01,76
2013-09-02,96
2013-09-03,83
2013-09-04,83
2013-09-05,65
2013-09-06,78
2013-09-07,113
2013-09-08,106
2013-09-09,85
2013-09-10,68
2013-09-11,85
2013-09-12,39
2013-09-13,57
2013-09-14,86
2013-09-15,108
2013-09-16,73
2013-09-17,61
2013-09-18,63
2013-09-19,71
2013-09-20,65
2013-09-21,73
2013-09-22,108
2013-09-23,59
2013-09-24,48
2013-09-25,46
2013-09-26,67
2013-09-27,62
2013-09-28,76
2013-09-29,93
2013-09-30,54
2013-10-01,61
2013-10-02,57
2013-10-03,90
2013-10-04,83
2013-10-05,87
2013-10-06,104
2013-10-07,66
2013-10-08,73
2013-10-09,86
2013-10-10,78
2013-10-11,77
2013-10-12,83
2013-10-13,77
2013-10-14,64
2013-10-15,78
2013-10-16,74
2013-10-17,73
2013-10-18,74
2013-10-19,91
2013-10-20,95
2013-10-21,70
2013-10-22,57
2013-10-23,52
2013-10-24,48
2013-10-25,75
2013-10-26,83
2013-10-27,75
2013-10-28,62
2013-10-29,58
2013-10-30,79
2013-10-31,52
2013-11-01,73
2013-11-02,92
2013-11-03,75
2013-11-04,57
2013-11-05,62
2013-11-06,75
2013-11-07,59
2013-11-08,58
2013-11-09,103
2013-11-10,98
2013-11-11,73
2013-11-12,43
2013-11-13,52
2013-11-14,46
2013-11-15,50
2013-11-16,78
2013-11-17,95
2013-11-18,72
2013-11-19,85
2013-11-20,54
2013-11-21,68
2013-11-22,68
2013-11-23,90
2013-11-24,94
2013-11-25,70
2013-11-26,62
2013-11-27,76
2013-11-28,100
2013-11-29,82
2013-11-30,63
2013-12-01,80
2013-12-02,53
2013-12-03,75
2013-12-04,58
2013-12-05,75
2013-12-06,87
2013-12-07,74
2013-12-08,86
2013-12-09,66
2013-12-10,78
2013-12-11,70
2013-12-12,69
2013-12-13,78
2013-12-14,91
2013-12-15,83
2013-12-16,76
2013-12-17,84
2013-12-18,67
2013-12-19,83
2013-12-20,78
2013-12-21,117
2013-12-22,108
2013-12-23,111
2013-12-24,62
2013-12-25,0
2013-12-26,69
2013-12-27,74
2013-12-28,77
2013-12-29,85
2013-12-30,51
2013-12-31,61
2014-01-01,54
2014-01-02,81
2014-01-03,69
2014-01-04,67
2014-01-05,105
2014-01-06,64
2014-01-07,60
2014-01-08,71
2014-01-09,57
2014-01-10,67
2014-01-11,99
2014-01-12,102
2014-01-13,72
2014-01-14,69
2014-01-15,68
2014-01-16,52
2014-01-17,71
2014-01-18,72
2014-01-19,75
2014-01-20,59
2014-01-21,49
2014-01-22,48
2014-01-23,58
2014-01-24,50
2014-01-25,73
2014-01-26,84
2014-01-27,61
2014-01-28,59
2014-01-29,51
2014-01-30,61
2014-01-31,57
2014-02-01,74
2014-02-02,87
2014-02-03,72
2014-02-04,66
2014-02-05,58
2014-02-06,71
2014-02-07,56
2014-02-08,81
2014-02-09,100
2014-02-10,69
2014-02-11,74
2014-02-12,67
2014-02-13,116
2014-02-14,80
2014-02-15,67
2014-02-16,83
2014-02-17,76
2014-02-18,64
2014-02-19,35
2014-02-20,79
2014-02-21,68
2014-02-22,75
2014-02-23,93
2014-02-24,63
2014-02-25,66
2014-02-26,37
2014-02-27,62
2014-02-28,51
2014-03-01,87
2014-03-02,78
2014-03-03,65
2014-03-04,84
2014-03-05,63
2014-03-06,79
2014-03-07,72
2014-03-08,78
2014-03-09,97
2014-03-10,94
2014-03-11,72
2014-03-12,68
2014-03-13,80
2014-03-14,74
2014-03-15,77
2014-03-16,102
2014-03-17,70
2014-03-18,57
2014-03-19,46
2014-03-20,46
2014-03-21,73
2014-03-22,85
2014-03-23,82
2014-03-24,62
2014-03-25,62
2014-03-26,58
2014-03-27,62
2014-03-28,66
2014-03-29,62
2014-03-30,93
2014-03-31,49
2014-04-01,76
2014-04-02,68
2014-04-03,68
2014-04-04,62
2014-04-05,79
2014-04-06,91
2014-04-07,75
2014-04-08,91
2014-04-09,58
2014-04-10,88
2014-04-11,82
2014-04-12,77
2014-04-13,93
2014-04-14,59
2014-04-15,73
2014-04-16,66
2014-04-17,71
2014-04-18,77
2014-04-19,95
2014-04-20,114
2014-04-21,60
2014-04-22,60
2014-04-23,58
2014-04-24,80
2014-04-25,46
2014-04-26,62
2014-04-27,80
2014-04-28,53
2014-04-29,64
2014-04-30,66
2014-05-01,74
2014-05-02,82
2014-05-03,82
2014-05-04,80
2014-05-05,80
2014-05-06,72
2014-05-07,75
2014-05-08,66
2014-05-09,82
2014-05-10,70
2014-05-11,76
2014-05-12,81
2014-05-13,82
2014-05-14,72
2014-05-15,88
2014-05-16,73
2014-05-17,71
2014-05-18,91
2014-05-19,58
2014-05-20,60
2014-05-21,52
2014-05-22,46
2014-05-23,74
2014-05-24,61
2014-05-25,92
2014-05-26,85
2014-05-27,64
2014-05-28,56
2014-05-29,67
2014-05-30,73
2014-05-31,93
2014-06-01,94
2014-06-02,77
2014-06-03,75
2014-06-04,60
2014-06-05,73
2014-06-06,77
2014-06-07,110
2014-06-08,109
2014-06-09,120
2014-06-10,87
2014-06-11,80
2014-06-12,82
2014-06-13,95
2014-06-14,96
2014-06-15,84
2014-06-16,61
2014-06-17,73
2014-06-18,73
2014-06-19,86
2014-06-20,99
2014-06-21,77
2014-06-22,88
2014-06-23,65
2014-06-24,62
2014-06-25,74
2014-06-26,61
2014-06-27,72
2014-06-28,86
2014-06-29,88
2014-06-30,86
2014-07-01,98
2014-07-02,81
2014-07-03,120
2014-07-04,118
2014-07-05,70
2014-07-06,83
2014-07-07,78
2014-07-08,16
2014-07-09,77
2014-07-10,76
2014-07-11,76
2014-07-12,93
2014-07-13,101
2014-07-14,98
2014-07-15,96
2014-07-16,75
2014-07-17,61
2014-07-18,94
2014-07-19,92
2014-07-20,99
2014-07-21,82
2014-07-22,82
2014-07-23,65
2014-07-24,85
2014-07-25,86
2014-07-26,137
2014-07-27,85
2014-07-28,89
2014-07-29,58
2014-07-30,70
2014-07-31,70
2014-08-01,114
2014-08-02,72
2014-08-03,97
2014-08-04,88
2014-08-05,87
2014-08-06,96
2014-08-07,86
2014-08-08,106
2014-08-09,100
2014-08-10,110
2014-08-11,95
2014-08-12,108
2014-08-13,70
2014-08-14,88
2014-08-15,89
2014-08-16,118
2014-08-17,128
2014-08-18,81
2014-08-19,92
2014-08-20,74
2014-08-21,77
2014-08-22,81
2014-08-23,111
2014-08-24,130
2014-08-25,93
2014-08-26,84
2014-08-27,69
2014-08-28,60
2014-08-29,59
2014-08-30,82
2014-08-31,72
2014-09-01,94
2014-09-02,81
2014-09-03,76
2014-09-04,83
2014-09-05,69
2014-09-06,101
2014-09-07,109
2014-09-08,69
2014-09-09,72
2014-09-10,92
2014-09-11,90
2014-09-12,86
2014-09-13,93
2014-09-14,77
2014-09-15,87
2014-09-16,52
2014-09-17,65
2014-09-18,66
2014-09-19,58
2014-09-20,73
2014-09-21,77
2014-09-22,59
2014-09-23,69
2014-09-24,57
2014-09-25,61
2014-09-26,49
2014-09-27,81
2014-09-28,78
2014-09-29,69
2014-09-30,63
2014-10-01,73
2014-10-02,83
2014-10-03,89
2014-10-04,108
2014-10-05,77
2014-10-06,86
2014-10-07,97
2014-10-08,60
2014-10-09,74
2014-10-10,69
2014-10-11,72
2014-10-12,100
2014-10-13,74
2014-10-14,49
2014-10-15,80
2014-10-16,69
2014-10-17,51
2014-10-18,78
2014-10-19,71
2014-10-20,75
2014-10-21,51
2014-10-22,47
2014-10-23,73
2014-10-24,77
2014-10-25,73
2014-10-26,96
2014-10-27,72
2014-10-28,49
2014-10-29,58
2014-10-30,75
2014-10-31,55
2014-11-01,95
2014-11-02,97
2014-11-03,61
2014-11-04,72
2014-11-05,78
2014-11-06,69
2014-11-07,63
2014-11-08,84
2014-11-09,86
2014-11-10,69
2014-11-11,62
2014-11-12,52
2014-11-13,57
2014-11-14,59
2014-11-15,84
2014-11-16,94
2014-11-17,54
2014-11-18,40
2014-11-19,50
2014-11-20,39
2014-11-21,63
2014-11-22,58
2014-11-23,87
2014-11-24,82
2014-11-25,64
2014-11-26,67
2014-11-27,110
2014-11-28,75
2014-11-29,71
2014-11-30,83
2014-12-01,61
2014-12-02,65
2014-12-03,74
2014-12-04,87
2014-12-05,78
2014-12-06,113
2014-12-07,67
2014-12-08,96
2014-12-09,75
2014-12-10,76
2014-12-11,53
2014-12-12,60
2014-12-13,83
2014-12-14,73
2014-12-15,71
2014-12-16,68
2014-12-17,67
2014-12-18,73
2014-12-19,71
2014-12-20,92
2014-12-21,108
2014-12-22,87
2014-12-23,101
2014-12-24,60
2014-12-25,0
2014-12-26,75
2014-12-27,54
2014-12-28,46
2014-12-29,32
2014-12-30,46
2014-12-31,49
2015-01-01,53
2015-01-02,63
2015-01-03,74
2015-01-04,72
2015-01-05,53
2015-01-06,53
2015-01-07,50
2015-01-08,54
2015-01-09,55
2015-01-10,84
2015-01-11,86
2015-01-12,47
2015-01-13,58
2015-01-14,47
2015-01-15,44
2015-01-16,52
2015-01-17,75
2015-01-18,72
2015-01-19,49
2015-01-20,45
2015-01-21,55
2015-01-22,44
2015-01-23,49
2015-01-24,66
2015-01-25,61
2015-01-26,55
2015-01-27,54
2015-01-28,47
2015-01-29,55
2015-01-30,52
2015-01-31,89
2015-02-01,71
2015-02-02,48
2015-02-03,57
2015-02-04,62
2015-02-05,59
2015-02-06,60
2015-02-07,84
2015-02-08,83
2015-02-09,73
2015-02-10,52
2015-02-11,49
2015-02-12,97
2015-02-13,74
2015-02-14,74
2015-02-15,85
2015-02-16,76
2015-02-17,48
2015-02-18,51
2015-02-19,43
2015-02-20,56
2015-02-21,56
2015-02-22,68
2015-02-23,45
2015-02-24,43
2015-02-25,52
2015-02-26,49
2015-02-27,43
2015-02-28,61
2015-03-01,85
2015-03-02,51
2015-03-03,62
2015-03-04,66
2015-03-05,69
2015-03-06,51
2015-03-07,69
2015-03-08,88
2015-03-09,61
2015-03-10,48
2015-03-11,65
2015-03-12,52
2015-03-13,62
2015-03-14,77
2015-03-15,89
2015-03-16,56
2015-03-17,64
2015-03-18,50
2015-03-19,38
2015-03-20,53
2015-03-21,64
2015-03-22,62
2015-03-23,51
2015-03-24,52
2015-03-25,56
2015-03-26,63
2015-03-27,41
2015-03-28,69
2015-03-29,64
2015-03-30,67
2015-03-31,53
2015-04-01,53
2015-04-02,54
2015-04-03,81
2015-04-04,94
2015-04-05,92
2015-04-06,60
2015-04-07,65
2015-04-08,67
2015-04-09,61
2015-04-10,65
2015-04-11,77
2015-04-12,79
2015-04-13,59
2015-04-14,57
2015-04-15,55
2015-04-16,57
2015-04-17,62
2015-04-18,71
2015-04-19,97
2015-04-20,74
2015-04-21,49
2015-04-22,59
2015-04-23,51
2015-04-24,54
2015-04-25,82
2015-04-26,85
2015-04-27,69
2015-04-28,48
2015-04-29,66
2015-04-30,71
2015-05-01,70
