Date,demand
2011-11-03,108
2011-11-04,105
2011-11-05,95
2011-11-06,119
2011-11-07,101
2011-11-08,74
2011-11-09,91
2011-11-10,70
2011-11-11,86
2011-11-12,110
2011-11-13,144
2011-11-14,100
2011-11-15,96
2011-11-16,84
2011-11-17,73
2011-11-18,85
2011-11-19,107
2011-11-20,128
2011-11-21,95
2011-11-22,67
2011-11-23,81
2011-11-24,108
2011-11-25,165
2011-11-26,71
2011-11-27,81
2011-11-28,76
2011-11-29,75
2011-11-30,81
2011-12-01,98
2011-12-02,106
2011-12-03,105
2011-12-04,96
2011-12-05,89
2011-12-06,69
2011-12-07,83
2011-12-08,80
2011-12-09,86
2011-12-10,93
2011-12-11,116
2011-12-12,93
2011-12-13,107
2011-12-14,98
2011-12-15,96
2011-12-16,93
2011-12-17,124
2011-12-18,118
2011-12-19,101
2011-12-20,81
2011-12-21,122
2011-12-22,135
2011-12-23,167
2011-12-24,121
2011-12-25,0
2011-12-26,96
2011-12-27,75
2011-12-28,77
2011-12-29,73
2011-12-30,86
2011-12-31,97
2012-01-01,63
2012-01-02,62
2012-01-03,72
2012-01-04,77
2012-01-05,66
2012-01-06,69
2012-01-07,112
2012-01-08,84
2012-01-09,54
2012-01-10,54
2012-01-11,73
2012-01-12,55
2012-01-13,70
2012-01-14,96
2012-01-15,78
2012-01-16,80
2012-01-17,51
2012-01-18,68
2012-01-19,77
2012-01-20,80
2012-01-21,94
2012-01-22,86
2012-01-23,70
2012-01-24,51
2012-01-25,45
2012-01-26,54
2012-01-27,61
2012-01-28,86
2012-01-29,81
2012-01-30,65
2012-01-31,58
2012-02-01,108
2012-02-02,79
2012-02-03,108
2012-02-04,105
2012-02-05,122
2012-02-06,88
2012-02-07,64
2012-02-08,76
2012-02-09,83
2012-02-10,84
2012-02-11,110
2012-02-12,89
2012-02-13,86
2012-02-14,86
2012-02-15,25
2012-02-16,0
2012-02-17,0
2012-02-18,112
2012-02-19,116
2012-02-20,94
2012-02-21,63
2012-02-22,76
2012-02-23,81
2012-02-24,64
2012-02-25,89
2012-02-26,95
2012-02-27,79
2012-02-28,64
2012-02-29,80
2012-03-01,88
2012-03-02,96
2012-03-03,93
2012-03-04,95
2012-03-05,73
2012-03-06,74
2012-03-07,69
2012-03-08,79
2012-03-09,66
2012-03-10,94
2012-03-11,84
2012-03-12,75
2012-03-13,78
2012-03-14,87
2012-03-15,89
2012-03-16,81
2012-03-17,100
2012-03-18,109
2012-03-19,84
2012-03-20,57
2012-03-21,70
2012-03-22,82
2012-03-23,73
2012-03-24,105
2012-03-25,104
2012-03-26,82
2012-03-27,55
2012-03-28,70
2012-03-29,57
2012-03-30,82
2012-03-31,119
2012-04-01,60
2012-04-02,66
2012-04-03,77
2012-04-04,109
2012-04-05,82
2012-04-06,103
2012-04-07,73
2012-04-08,96
2012-04-09,53
2012-04-10,72
2012-04-11,84
2012-04-12,84
2012-04-13,111
2012-04-14,100
2012-04-15,123
2012-04-16,57
2012-04-17,83
2012-04-18,79
2012-04-19,94
2012-04-20,75
2012-04-21,97
2012-04-22,110
2012-04-23,74
2012-04-24,69
2012-04-25,87
2012-04-26,73
2012-04-27,62
2012-04-28,78
2012-04-29,80
2012-04-30,68
2012-05-01,81
2012-05-02,73
2012-05-03,82
2012-05-04,93
2012-05-05,84
2012-05-06,76
2012-05-07,92
2012-05-08,61
2012-05-09,74
2012-05-10,60
2012-05-11,61
2012-05-12,135
2012-05-13,105
2012-05-14,75
2012-05-15,65
2012-05-16,75
2012-05-17,78
2012-05-18,73
2012-05-19,89
2012-05-20,104
2012-05-21,59
2012-05-22,75
2012-05-23,74
2012-05-24,60
2012-05-25,84
2012-05-26,80
2012-05-27,90
2012-05-28,75
2012-05-29,61
2012-05-30,57
2012-05-31,67
2012-06-01,94
2012-06-02,99
2012-06-03,109
2012-06-04,68
2012-06-05,81
2012-06-06,80
2012-06-07,76
2012-06-08,79
2012-06-09,108
2012-06-10,105
2012-06-11,70
2012-06-12,90
2012-06-13,59
2012-06-14,93
2012-06-15,108
2012-06-16,97
2012-06-17,118
2012-06-18,74
2012-06-19,79
2012-06-20,60
2012-06-21,70
2012-06-22,93
2012-06-23,113
2012-06-24,90
2012-06-25,84
2012-06-26,95
2012-06-27,69
2012-06-28,61
2012-06-29,77
2012-06-30,97
2012-07-01,97
2012-07-02,91
2012-07-03,91
2012-07-04,88
2012-07-05,78
2012-07-06,78
2012-07-07,90
2012-07-08,92
2012-07-09,61
2012-07-10,84
2012-07-11,68
2012-07-12,71
2012-07-13,57
2012-07-14,89
2012-07-15,96
2012-07-16,71
2012-07-17,65
2012-07-18,70
2012-07-19,73
2012-07-20,110
2012-07-21,132
2012-07-22,105
2012-07-23,68
2012-07-24,76
2012-07-25,54
2012-07-26,48
2012-07-27,72
2012-07-28,103
2012-07-29,97
2012-07-30,94
2012-07-31,91
2012-08-01,88
2012-08-02,90
2012-08-03,112
2012-08-04,140
2012-08-05,125
2012-08-06,89
2012-08-07,72
2012-08-08,69
2012-08-09,97
2012-08-10,107
2012-08-11,161
2012-08-12,123
2012-08-13,104
2012-08-14,71
2012-08-15,75
2012-08-16,101
2012-08-17,138
2012-08-18,152
2012-08-19,157
2012-08-20,76
2012-08-21,70
2012-08-22,57
2012-08-23,82
2012-08-24,91
2012-08-25,126
2012-08-26,170
2012-08-27,103
2012-08-28,68
2012-08-29,86
2012-08-30,84
2012-08-31,96
2012-09-01,120
2012-09-02,110
2012-09-03,100
2012-09-04,88
2012-09-05,66
2012-09-06,90
2012-09-07,91
2012-09-08,105
2012-09-09,114
2012-09-10,65
2012-09-11,55
2012-09-12,77
2012-09-13,86
2012-09-14,82
2012-09-15,118
2012-09-16,103
2012-09-17,92
2012-09-18,68
2012-09-19,55
2012-09-20,73
2012-09-21,66
2012-09-22,113
2012-09-23,114
2012-09-24,69
2012-09-25,82
2012-09-26,84
2012-09-27,77
2012-09-28,91
2012-09-29,99
2012-09-30,89
2012-10-01,94
2012-10-02,91
2012-10-03,93
2012-10-04,88
2012-10-05,102
2012-10-06,131
2012-10-07,93
2012-10-08,81
2012-10-09,79
2012-10-10,93
2012-10-11,90
2012-10-12,106
2012-10-13,119
2012-10-14,106
2012-10-15,101
2012-10-16,73
2012-10-17,95
2012-10-18,99
2012-10-19,86
2012-10-20,112
2012-10-21,108
2012-10-22,93
2012-10-23,97
2012-10-24,70
2012-10-25,93
2012-10-26,66
2012-10-27,106
2012-10-28,108
2012-10-29,60
2012-10-30,85
2012-10-31,78
2012-11-01,103
2012-11-02,95
2012-11-03,127
2012-11-04,118
2012-11-05,74
2012-11-06,70
2012-11-07,83
2012-11-08,85
2012-11-09,94
2012-11-10,110
2012-11-11,97
2012-11-12,69
2012-11-13,37
2012-11-14,59
2012-11-15,101
2012-11-16,82
2012-11-17,107
2012-11-18,127
2012-11-19,110
2012-11-20,89
2012-11-21,126
2012-11-22,140
2012-11-23,123
2012-11-24,90
2012-11-25,100
2012-11-26,82
2012-11-27,72
2012-11-28,56
2012-11-29,68
2012-11-30,78
2012-12-01,118
2012-12-02,115
2012-12-03,96
2012-12-04,57
2012-12-05,78
2012-12-06,72
2012-12-07,83
2012-12-08,93
2012-12-09,130
2012-12-10,75
2012-12-11,69
2012-12-12,80
2012-12-13,66
2012-12-14,78
2012-12-15,123
2012-12-16,91
2012-12-17,60
2012-12-18,69
2012-12-19,73
2012-12-20,56
2012-12-21,106
2012-12-22,155
2012-12-23,151
2012-12-24,169
2012-12-25,0
2012-12-26,78
2012-12-27,60
2012-12-28,55
2012-12-29,88
2012-12-30,88
2012-12-31,65
2013-01-01,60
2013-01-02,49
2013-01-03,72
2013-01-04,54
2013-01-05,65
2013-01-06,88
2013-01-07,52
2013-01-08,51
2013-01-09,49
2013-01-10,50
2013-01-11,76
2013-01-12,88
2013-01-13,67
2013-01-14,44
2013-01-15,58
2013-01-16,53
2013-01-17,60
2013-01-18,64
2013-01-19,100
2013-01-20,91
2013-01-21,61
2013-01-22,47
2013-01-23,55
2013-01-24,62
2013-01-25,59
2013-01-26,85
2013-01-27,64
2013-01-28,66
2013-01-29,47
2013-01-30,45
2013-01-31,63
2013-02-01,85
2013-02-02,90
2013-02-03,101
2013-02-04,71
2013-02-05,64
2013-02-06,55
2013-02-07,95
2013-02-08,83
2013-02-09,86
2013-02-10,84
2013-02-11,61
2013-02-12,60
2013-02-13,87
2013-02-14,88
2013-02-15,80
2013-02-16,84
2013-02-17,113
2013-02-18,67
2013-02-19,63
2013-02-20,59
2013-02-21,88
2013-02-22,69
2013-02-23,97
2013-02-24,93
2013-02-25,68
2013-02-26,57
2013-02-27,56
2013-02-28,58
2013-03-01,91
2013-03-02,87
2013-03-03,110
2013-03-04,73
2013-03-05,61
2013-03-06,54
2013-03-07,49
2013-03-08,80
2013-03-09,107
2013-03-10,65
2013-03-11,58
2013-03-12,42
2013-03-13,73
2013-03-14,63
2013-03-15,91
2013-03-16,103
2013-03-17,83
2013-03-18,69
2013-03-19,57
2013-03-20,50
2013-03-21,58
2013-03-22,75
2013-03-23,80
2013-03-24,91
2013-03-25,59
2013-03-26,59
2013-03-27,66
2013-03-28,41
2013-03-29,79
2013-03-30,83
2013-03-31,71
2013-04-01,51
2013-04-02,51
2013-04-03,64
2013-04-04,58
2013-04-05,66
2013-04-06,67
2013-04-07,92
2013-04-08,47
2013-04-09,61
2013-04-10,54
2013-04-11,64
2013-04-12,74
2013-04-13,81
2013-04-14,72
2013-04-15,96
2013-04-16,65
2013-04-17,62
2013-04-18,52
2013-04-19,49
2013-04-20,81
2013-04-21,71
2013-04-22,72
2013-04-23,55
2013-04-24,47
2013-04-25,62
2013-04-26,91
2013-04-27,53
2013-04-28,102
2013-04-29,56
2013-04-30,71
2013-05-01,92
2013-05-02,67
2013-05-03,72
2013-05-04,90
2013-05-05,77
2013-05-06,82
2013-05-07,63
2013-05-08,60
2013-05-09,53
2013-05-10,76
2013-05-11,92
2013-05-12,78
2013-05-13,63
2013-05-14,66
2013-05-15,57
2013-05-16,77
2013-05-17,78
2013-05-18,97
2013-05-19,94
2013-05-20,80
2013-05-21,63
2013-05-22,70
2013-05-23,53
2013-05-24,71
2013-05-25,89
2013-05-26,73
2013-05-27,73
2013-05-28,67
2013-05-29,54
2013-05-30,78
2013-05-31,89
2013-06-01,89
2013-06-02,66
2013-06-03,98
2013-06-04,69
2013-06-05,74
2013-06-06,89
2013-06-07,87
2013-06-08,106
2013-06-09,94
2013-06-10,85
2013-06-11,67
2013-06-12,58
2013-06-13,85
2013-06-14,88
2013-06-15,123
2013-06-16,107
2013-06-17,94
2013-06-18,70
2013-06-19,61
2013-06-20,64
2013-06-21,92
2013-06-22,98
2013-06-23,102
2013-06-24,78
2013-06-25,48
2013-06-26,50
2013-06-27,77
2013-06-28,80
2013-06-29,85
2013-06-30,96
2013-07-01,95
2013-07-02,73
2013-07-03,85
2013-07-04,72
2013-07-05,87
2013-07-06,83
2013-07-07,100
2013-07-08,55
2013-07-09,61
2013-07-10,76
2013-07-11,72
2013-07-12,91
2013-07-13,80
2013-07-14,93
2013-07-15,65
2013-07-16,60
2013-07-17,64
2013-07-18,77
2013-07-19,54
2013-07-20,80
2013-07-21,100
2013-07-22,70
2013-07-23,65
2013-07-24,64
2013-07-25,84
2013-07-26,75
2013-07-27,109
2013-07-28,90
2013-07-29,88
2013-07-30,84
2013-07-31,76
2013-08-01,77
2013-08-02,97
2013-08-03,113
2013-08-04,98
2013-08-05,88
2013-08-06,68
2013-08-07,86
2013-08-08,70
2013-08-09,101
2013-08-10,92
2013-08-11,100
2013-08-12,82
2013-08-13,60
2013-08-14,72
2013-08-15,76
2013-08-16,86
2013-08-17,111
2013-08-18,112
2013-08-19,82
2013-08-20,70
2013-08-21,77
2013-08-22,108
2013-08-23,117
2013-08-24,136
2013-08-25,138
2013-08-26,92
2013-08-27,78
2013-08-28,86
2013-08-29,89
2013-08-30,65
2013-08-31,101
2013-09-01,111
2013-09-02,117
2013-09-03,96
2013-09-04,66
2013-09-05,76
2013-09-06,70
2013-09-07,93
2013-09-08,97
2013-09-09,64
2013-09-10,64
2013-09-11,77
2013-09-12,65
2013-09-13,70
2013-09-14,93
2013-09-15,102
2013-09-16,69
2013-09-17,45
2013-09-18,68
2013-09-19,63
2013-09-20,46
2013-09-21,95
2013-09-22,74
2013-09-23,48
2013-09-24,62
2013-09-25,49
2013-09-26,49
2013-09-27,62
2013-09-28,81
2013-09-29,87
2013-09-30,57
2013-10-01,68
2013-10-02,52
2013-10-03,77
2013-10-04,76
2013-10-05,97
2013-10-06,100
2013-10-07,75
2013-10-08,37
2013-10-09,84
2013-10-10,71
2013-10-11,77
2013-10-12,79
2013-10-13,84
2013-10-14,68
2013-10-15,70
2013-10-16,51
2013-10-17,57
2013-10-18,59
2013-10-19,92
2013-10-20,80
2013-10-21,41
2013-10-22,56
2013-10-23,43
2013-10-24,54
2013-10-25,53
2013-10-26,68
2013-10-27,70
2013-10-28,48
2013-10-29,43
2013-10-30,54
2013-10-31,54
2013-11-01,70
2013-11-02,74
2013-11-03,80
2013-11-04,36
2013-11-05,56
2013-11-06,40
2013-11-07,41
2013-11-08,71
2013-11-09,69
2013-11-10,69
2013-11-11,51
2013-11-12,42
2013-11-13,49
2013-11-14,55
2013-11-15,63
2013-11-16,86
2013-11-17,94
2013-11-18,51
2013-11-19,61
2013-11-20,55
2013-11-21,43
2013-11-22,51
2013-11-23,68
2013-11-24,71
2013-11-25,57
2013-11-26,51
2013-11-27,80
2013-11-28,73
2013-11-29,82
2013-11-30,79
2013-12-01,95
2013-12-02,63
2013-12-03,97
2013-12-04,62
2013-12-05,53
2013-12-06,43
2013-12-07,74
2013-12-08,82
2013-12-09,52
2013-12-10,59
2013-12-11,33
2013-12-12,31
2013-12-13,49
2013-12-14,28
2013-12-15,60
2013-12-16,40
2013-12-17,40
2013-12-18,54
2013-12-19,49
2013-12-20,45
2013-12-21,76
2013-12-22,55
2013-12-23,53
2013-12-24,98
2013-12-25,0
2013-12-26,48
2013-12-27,39
2013-12-28,48
2013-12-29,52
2013-12-30,49
2013-12-31,46
2014-01-01,26
2014-01-02,38
2014-01-03,44
2014-01-04,59
2014-01-05,33
2014-01-06,39
2014-01-07,29
2014-01-08,41
2014-01-09,36
2014-01-10,36
2014-01-11,56
2014-01-12,47
2014-01-13,39
2014-01-14,29
2014-01-15,50
2014-01-16,47
2014-01-17,50
2014-01-18,70
2014-01-19,61
2014-01-20,68
2014-01-21,46
2014-01-22,49
2014-01-23,31
2014-01-24,48
2014-01-25,73
2014-01-26,66
2014-01-27,44
2014-01-28,24
2014-01-29,40
2014-01-30,41
2014-01-31,58
2014-02-01,74
2014-02-02,48
2014-02-03,61
2014-02-04,51
2014-02-05,42
2014-02-06,52
2014-02-07,55
2014-02-08,71
2014-02-09,69
2014-02-10,46
2014-02-11,44
2014-02-12,49
2014-02-13,60
2014-02-14,58
2014-02-15,83
2014-02-16,82
2014-02-17,69
2014-02-18,47
2014-02-19,52
2014-02-20,43
2014-02-21,59
2014-02-22,68
2014-02-23,58
2014-02-24,46
2014-02-25,63
2014-02-26,40
2014-02-27,56
2014-02-28,47
2014-03-01,66
2014-03-02,60
2014-03-03,39
2014-03-04,54
2014-03-05,42
2014-03-06,54
2014-03-07,69
2014-03-08,65
2014-03-09,58
2014-03-10,54
2014-03-11,44
2014-03-12,45
2014-03-13,59
2014-03-14,63
2014-03-15,57
2014-03-16,65
2014-03-17,48
2014-03-18,62
2014-03-19,55
2014-03-20,41
2014-03-21,49
2014-03-22,100
2014-03-23,46
2014-03-24,36
2014-03-25,54
2014-03-26,46
2014-03-27,40
2014-03-28,37
2014-03-29,73
2014-03-30,63
2014-03-31,45
2014-04-01,50
2014-04-02,43
2014-04-03,40
2014-04-04,36
2014-04-05,54
2014-04-06,66
2014-04-07,45
2014-04-08,62
2014-04-09,54
2014-04-10,45
2014-04-11,58
2014-04-12,70
2014-04-13,55
2014-04-14,35
2014-04-15,59
2014-04-16,53
2014-04-17,61
2014-04-18,76
2014-04-19,68
2014-04-20,69
2014-04-21,44
2014-04-22,46
2014-04-23,73
2014-04-24,59
2014-04-25,74
2014-04-26,67
2014-04-27,86
2014-04-28,43
2014-04-29,59
2014-04-30,40
2014-05-01,65
2014-05-02,49
2014-05-03,90
2014-05-04,77
2014-05-05,58
2014-05-06,47
2014-05-07,66
2014-05-08,53
2014-05-09,62
2014-05-10,89
2014-05-11,82
2014-05-12,50
2014-05-13,52
2014-05-14,56
2014-05-15,72
2014-05-16,81
2014-05-17,84
2014-05-18,73
2014-05-19,55
2014-05-20,42
2014-05-21,50
2014-05-22,56
2014-05-23,71
2014-05-24,79
2014-05-25,88
2014-05-26,52
2014-05-27,40
2014-05-28,45
2014-05-29,60
2014-05-30,59
2014-05-31,81
2014-06-01,84
2014-06-02,44
2014-06-03,46
2014-06-04,52
2014-06-05,65
2014-06-06,48
2014-06-07,74
2014-06-08,50
2014-06-09,64
2014-06-10,41
2014-06-11,55
2014-06-12,72
2014-06-13,74
2014-06-14,110
2014-06-15,81
2014-06-16,66
2014-06-17,57
2014-06-18,52
2014-06-19,65
2014-06-20,55
2014-06-21,65
2014-06-22,70
2014-06-23,47
2014-06-24,54
2014-06-25,54
2014-06-26,47
2014-06-27,71
2014-06-28,61
2014-06-29,78
2014-06-30,43
2014-07-01,48
2014-07-02,80
2014-07-03,95
2014-07-04,95
2014-07-05,105
2014-07-06,113
2014-07-07,78
2014-07-08,90
2014-07-09,87
2014-07-10,82
2014-07-11,87
2014-07-12,99
2014-07-13,73
2014-07-14,55
2014-07-15,42
2014-07-16,44
2014-07-17,61
2014-07-18,66
2014-07-19,70
2014-07-20,60
2014-07-21,57
2014-07-22,69
2014-07-23,54
2014-07-24,93
2014-07-25,7
2014-07-26,131
2014-07-27,134
2014-07-28,79
2014-07-29,51
2014-07-30,58
2014-07-31,85
2014-08-01,149
2014-08-02,113
2014-08-03,112
2014-08-04,78
2014-08-05,79
2014-08-06,74
2014-08-07,78
2014-08-08,105
2014-08-09,121
2014-08-10,117
2014-08-11,97
2014-08-12,65
2014-08-13,84
2014-08-14,68
2014-08-15,100
2014-08-16,123
2014-08-17,150
2014-08-18,79
2014-08-19,85
2014-08-20,71
2014-08-21,104
2014-08-22,124
2014-08-23,159
2014-08-24,159
2014-08-25,96
2014-08-26,54
2014-08-27,68
2014-08-28,77
2014-08-29,79
2014-08-30,116
2014-08-31,81
2014-09-01,91
2014-09-02,49
2014-09-03,72
2014-09-04,63
2014-09-05,76
2014-09-06,92
2014-09-07,87
2014-09-08,96
2014-09-09,58
2014-09-10,63
2014-09-11,65
2014-09-12,67
2014-09-13,87
2014-09-14,67
2014-09-15,80
2014-09-16,49
2014-09-17,69
2014-09-18,52
2014-09-19,76
2014-09-20,97
2014-09-21,66
2014-09-22,50
2014-09-23,68
2014-09-24,55
2014-09-25,41
2014-09-26,68
2014-09-27,87
2014-09-28,79
2014-09-29,49
2014-09-30,48
2014-10-01,77
2014-10-02,71
2014-10-03,88
2014-10-04,88
2014-10-05,69
2014-10-06,60
2014-10-07,65
2014-10-08,64
2014-10-09,64
2014-10-10,69
2014-10-11,64
2014-10-12,80
2014-10-13,59
2014-10-14,64
2014-10-15,59
2014-10-16,58
2014-10-17,70
2014-10-18,78
2014-10-19,74
2014-10-20,42
2014-10-21,49
2014-10-22,63
2014-10-23,50
2014-10-24,44
2014-10-25,96
2014-10-26,65
2014-10-27,63
2014-10-28,68
2014-10-29,55
2014-10-30,58
2014-10-31,62
2014-11-01,86
2014-11-02,84
2014-11-03,67
2014-11-04,58
2014-11-05,38
2014-11-06,51
2014-11-07,43
2014-11-08,43
2014-11-09,20
2014-11-10,11
2014-11-11,5
2014-11-12,24
2014-11-13,31
2014-11-14,56
2014-11-15,87
2014-11-16,87
2014-11-17,69
2014-11-18,67
2014-11-19,77
2014-11-20,78
2014-11-21,79
2014-11-22,66
2014-11-23,80
2014-11-24,60
2014-11-25,77
2014-11-26,93
2014-11-27,98
2014-11-28,96
2014-11-29,101
2014-11-30,75
2014-12-01,64
2014-12-02,68
2014-12-03,82
2014-12-04,69
2014-12-05,92
2014-12-06,93
2014-12-07,105
2014-12-08,80
2014-12-09,79
2014-12-10,76
2014-12-11,72
2014-12-12,81
2014-12-13,109
2014-12-14,88
2014-12-15,101
2014-12-16,84
2014-12-17,73
2014-12-18,101
2014-12-19,90
2014-12-20,131
2014-12-21,132
2014-12-22,109
2014-12-23,92
2014-12-24,109
2014-12-25,0
2014-12-26,93
2014-12-27,60
2014-12-28,59
2014-12-29,40
2014-12-30,44
2014-12-31,42
2015-01-01,59
2015-01-02,64
2015-01-03,72
2015-01-04,74
2015-01-05,59
2015-01-06,67
2015-01-07,46
2015-01-08,38
2015-01-09,51
2015-01-10,55
2015-01-11,72
2015-01-12,57
2015-01-13,36
2015-01-14,40
2015-01-15,47
2015-01-16,60
2015-01-17,82
2015-01-18,75
2015-01-19,52
2015-01-20,54
2015-01-21,56
2015-01-22,38
2015-01-23,46
2015-01-24,76
2015-01-25,62
2015-01-26,64
2015-01-27,57
2015-01-28,59
2015-01-29,57
2015-01-30,56
2015-01-31,73
2015-02-01,100
2015-02-02,59
2015-02-03,71
2015-02-04,61
2015-02-05,57
2015-02-06,57
2015-02-07,80
2015-02-08,97
2015-02-09,79
2015-02-10,69
2015-02-11,104
2015-02-12,84
2015-02-13,70
2015-02-14,91
2015-02-15,102
2015-02-16,59
2015-02-17,46
2015-02-18,62
2015-02-19,68
2015-02-20,68
2015-02-21,107
2015-02-22,72
2015-02-23,40
2015-02-24,55
2015-02-25,38
2015-02-26,54
2015-02-27,48
2015-02-28,94
2015-03-01,92
2015-03-02,61
2015-03-03,77
2015-03-04,80
2015-03-05,60
2015-03-06,58
2015-03-07,67
2015-03-08,84
2015-03-09,53
2015-03-10,62
2015-03-11,48
2015-03-12,58
2015-03-13,85
2015-03-14,81
2015-03-15,71
2015-03-16,53
2015-03-17,90
2015-03-18,41
2015-03-19,72
2015-03-20,69
2015-03-21,80
2015-03-22,89
2015-03-23,72
2015-03-24,39
2015-03-25,57
2015-03-26,46
2015-03-27,61
2015-03-28,64
2015-03-29,82
2015-03-30,59
2015-03-31,56
2015-04-01,74
2015-04-02,53
2015-04-03,106
2015-04-04,78
2015-04-05,65
2015-04-06,76
2015-04-07,68
2015-04-08,61
2015-04-09,79
2015-04-10,61
2015-04-11,66
2015-04-12,84
2015-04-13,68
2015-04-14,52
2015-04-15,64
2015-04-16,42
2015-04-17,38
2015-04-18,65
2015-04-19,97
2015-04-20,71
2015-04-21,71
2015-04-22,54
2015-04-23,69
2015-04-24,66
2015-04-25,112
2015-04-26,96
2015-04-27,83
2015-04-28,96
2015-04-29,70
2015-04-30,91
2015-05-01,140
